PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08932945 --- 13.640693426132202 minutes --- 895 new words added
Pat/2015/08932946 --- 27.301963885625202 minutes --- 349 new words added
Pat/2015/08932947 --- 40.96971827348073 minutes --- 449 new words added
Pat/2015/08932948 --- 54.6420743227005 minutes --- 210 new words added
Pat/2015/08932949 --- 68.32202668190003 minutes --- 311 new words added
Pat/2015/08932950 --- 82.00652995506923 minutes --- 149 new words added
Pat/2015/08932951 --- 95.69532263676325 minutes --- 120 new words added
Pat/2015/08932952 --- 109.40240478515625 minutes --- 430 new words added
Pat/2015/08932953 --- 123.16376268466314 minutes --- 936 new words added
Pat/2015/08932954 --- 136.9318480094274 minutes --- 92 new words added
Pat/2015/08932955 --- 150.70597736438114 minutes --- 74 new words added
Pat/2015/08932956 --- 164.50528874794642 minutes --- 94 new words added
Pat/2015/08932957 --- 178.31301263570785 minutes --- 90 new words added
Pat/2015/08932958 --- 192.13167087634403 minutes --- 105 new words added
Pat/2015/08932959 --- 205.96260273456573 minutes --- 108 new words added
Pat/2015/08932960 --- 219.81781228780747 minutes --- 208 new words added
Pat/2015/08932961 --- 233.68812086979548 minutes --- 114 new words added
Pat/2015/08932962 --- 247.57273718516032 minutes --- 97 new words added
Pat/2015/08932963 --- 261.4751319805781 minutes --- 122 new words added
Pat/2015/08932964 --- 275.3951683163643 minutes --- 75 new words added
Pat/2015/08932965 --- 289.3658294320106 minutes --- 309 new words added
Pat/2015/08932966 --- 303.3845306833585 minutes --- 166 new words added
Pat/2015/08932967 --- 317.43254439036053 minutes --- 152 new words added
Pat/2015/08932968 --- 331.5134390672048 minutes --- 159 new words added
Pat/2015/08932969 --- 345.63059422175087 minutes --- 167 new words added
Pat/2015/08932970 --- 359.77396442890165 minutes --- 103 new words added
Pat/2015/08932971 --- 373.921266345183 minutes --- 15 new words added
Pat/2015/08932972 --- 388.1103463967641 minutes --- 167 new words added
Pat/2015/08932973 --- 402.3837310194969 minutes --- 316 new words added
Pat/2015/08932974 --- 416.91363054911295 minutes --- 861 new words added
Pat/2015/08932975 --- 431.6163897713025 minutes --- 506 new words added
Pat/2015/08932976 --- 446.39143291314446 minutes --- 151 new words added
Pat/2015/08932977 --- 461.27350366512934 minutes --- 279 new words added
Pat/2015/08932978 --- 476.25355472564695 minutes --- 242 new words added
Pat/2015/08932979 --- 491.28907248179115 minutes --- 130 new words added
Pat/2015/08932980 --- 506.3830229004224 minutes --- 126 new words added
Pat/2015/08932981 --- 521.5417486389478 minutes --- 136 new words added
Pat/2015/08932982 --- 536.7382192134858 minutes --- 76 new words added
Pat/2015/08932983 --- 552.0950987259547 minutes --- 311 new words added
Pat/2015/08932984 --- 567.5445505619049 minutes --- 172 new words added
Pat/2015/08932985 --- 583.1435150822003 minutes --- 265 new words added
Pat/2015/08932986 --- 599.599449412028 minutes --- 1356 new words added
Pat/2015/08932987 --- 616.2213954687119 minutes --- 243 new words added
Pat/2015/08932988 --- 632.8662510991096 minutes --- 31 new words added
Pat/2015/08932989 --- 649.8904920220375 minutes --- 516 new words added
Pat/2015/08932990 --- 667.0635579188664 minutes --- 191 new words added
Pat/2015/08932991 --- 684.3564027110735 minutes --- 149 new words added
Pat/2015/08932992 --- 703.3450004021327 minutes --- 1928 new words added
Pat/2015/08932993 --- 722.5763902425766 minutes --- 251 new words added
Pat/2015/08932994 --- 742.0229038238525 minutes --- 214 new words added
Pat/2015/08932995 --- 761.6198346654575 minutes --- 145 new words added
Pat/2015/08932996 --- 781.4919741471608 minutes --- 243 new words added
Pat/2015/08932997 --- 801.4844829440117 minutes --- 109 new words added
Pat/2015/08932998 --- 821.5917679985364 minutes --- 102 new words added
Pat/2015/08932999 --- 841.8806807716687 minutes --- 158 new words added
Pat/2015/08933000 --- 862.1877798438072 minutes --- 14 new words added
Pat/2015/08933001 --- 882.9001021782557 minutes --- 336 new words added
Pat/2015/08933002 --- 903.7852817058563 minutes --- 138 new words added
Pat/2015/08933003 --- 925.309764333566 minutes --- 481 new words added
Pat/2015/08933004 --- 946.8912436167399 minutes --- 42 new words added
Pat/2015/08933005 --- 968.5712202429771 minutes --- 72 new words added
Pat/2015/08933006 --- 990.3432014544804 minutes --- 53 new words added
Pat/2015/08933007 --- 1012.9225963751475 minutes --- 567 new words added
Pat/2015/08933008 --- 1035.669297325611 minutes --- 113 new words added
Pat/2015/08933009 --- 1059.090652513504 minutes --- 444 new words added
Pat/2015/08933010 --- 1083.116886806488 minutes --- 381 new words added
Pat/2015/08933011 --- 1107.9065249363582 minutes --- 467 new words added
Pat/2015/08933012 --- 1133.3061000744501 minutes --- 359 new words added
Pat/2015/08933013 --- 1160.2706114888192 minutes --- 884 new words added
Pat/2015/08933014 --- 1188.2774949471157 minutes --- 555 new words added
Pat/2015/08933015 --- 1217.7099908868472 minutes --- 729 new words added
Pat/2015/08933016 --- 1248.2188993374507 minutes --- 522 new words added
Pat/2015/08933017 --- 1279.245412627856 minutes --- 247 new words added
Pat/2015/08933018 --- 1311.5764067490895 minutes --- 603 new words added
Pat/2015/08933019 --- 1344.6168826381365 minutes --- 315 new words added
Pat/2015/08933020 --- 1379.8983499050141 minutes --- 961 new words added
Pat/2015/08933021 --- 1415.8657641132672 minutes --- 284 new words added
Pat/2015/08933022 --- 1452.920674920082 minutes --- 440 new words added
Pat/2015/08933023 --- 1490.2855063001314 minutes --- 122 new words added
Pat/2015/08933024 --- 1529.1985526680946 minutes --- 595 new words added
Pat/2015/08933025 --- 1568.3056740323702 minutes --- 71 new words added
Pat/2015/08933026 --- 1608.027076756954 minutes --- 217 new words added
Pat/2015/08933027 --- 1648.6551677942275 minutes --- 325 new words added
Pat/2015/08933028 --- 1689.9765008767447 minutes --- 242 new words added
Pat/2015/08933029 --- 1732.7579518357913 minutes --- 497 new words added
Pat/2015/08933030 --- 1776.5668346643447 minutes --- 341 new words added
Pat/2015/08933031 --- 1820.779416525364 minutes --- 130 new words added
Pat/2015/08933032 --- 1866.9134423693022 minutes --- 602 new words added
Pat/2015/08933033 --- 1914.2026634256044 minutes --- 355 new words added
Pat/2015/08933034 --- 1962.691842075189 minutes --- 356 new words added
Pat/2015/08933035 --- 2011.827871787548 minutes --- 186 new words added
Pat/2015/08933036 --- 2019.1002746184668 minutes --- 187 new words added
Pat/2015/08933037 --- 2026.8437796711921 minutes --- 127 new words added
Pat/2015/08933038 --- 2034.7389392614364 minutes --- 39 new words added
Pat/2015/08933039 --- 2043.1108438452086 minutes --- 127 new words added
Pat/2015/08933040 --- 2053.056968005498 minutes --- 416 new words added
Pat/2015/08933041 --- 2064.5241153558095 minutes --- 392 new words added
Pat/2015/08933042 --- 2078.9834010680515 minutes --- 767 new words added
Pat/2015/08933043 --- 2095.560345788797 minutes --- 529 new words added
Pat/2015/08933044 --- 2113.120221312841 minutes --- 239 new words added
