PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08927924 --- 271.12033497889837 minutes --- 795 new words added
Pat/2015/08927925 --- 542.2667750795682 minutes --- 865 new words added
Pat/2015/08927926 --- 813.4158250292143 minutes --- 155 new words added
Pat/2015/08927927 --- 1084.5725232640903 minutes --- 360 new words added
Pat/2015/08927928 --- 1355.740634572506 minutes --- 411 new words added
Pat/2015/08927929 --- 1626.9134172519048 minutes --- 134 new words added
Pat/2015/08927930 --- 1898.0923949956893 minutes --- 155 new words added
Pat/2015/08927931 --- 2169.277004512151 minutes --- 117 new words added
Pat/2015/08927932 --- 2440.4926771799724 minutes --- 561 new words added
Pat/2015/08927933 --- 2711.7173329671223 minutes --- 139 new words added
Pat/2015/08927934 --- 2982.9539287368457 minutes --- 166 new words added
Pat/2015/08927935 --- 3254.224214029312 minutes --- 212 new words added
Pat/2015/08927936 --- 3525.5128823359805 minutes --- 198 new words added
Pat/2015/08927937 --- 3796.8213414669035 minutes --- 201 new words added
Pat/2015/08927938 --- 4068.138788831234 minutes --- 79 new words added
Pat/2015/08927939 --- 4339.4755004167555 minutes --- 166 new words added
Pat/2015/08927940 --- 4610.88295413653 minutes --- 535 new words added
Pat/2015/08927941 --- 4882.301925166448 minutes --- 78 new words added
Pat/2015/08927942 --- 5153.750887616476 minutes --- 193 new words added
Pat/2015/08927943 --- 5425.2052702267965 minutes --- 27 new words added
Pat/2015/08927944 --- 5696.724763290087 minutes --- 367 new words added
Pat/2015/08927945 --- 5968.2739239573475 minutes --- 65 new words added
Pat/2015/08927946 --- 6239.846411001682 minutes --- 114 new words added
Pat/2015/08927947 --- 6511.441507923603 minutes --- 105 new words added
Pat/2015/08927948 --- 6783.0598244746525 minutes --- 102 new words added
Pat/2015/08927949 --- 7054.697859839598 minutes --- 80 new words added
Pat/2015/08927950 --- 7326.408774626255 minutes --- 288 new words added
Pat/2015/08927951 --- 7598.143119430542 minutes --- 86 new words added
Pat/2015/08927952 --- 7869.911727897326 minutes --- 121 new words added
Pat/2015/08927953 --- 8141.725372644266 minutes --- 149 new words added
Pat/2015/08927954 --- 8413.5855779171 minutes --- 150 new words added
Pat/2015/08927955 --- 8685.565832841396 minutes --- 310 new words added
Pat/2015/08927956 --- 8957.56501077811 minutes --- 51 new words added
Pat/2015/08927957 --- 9229.580377121767 minutes --- 44 new words added
Pat/2015/08927958 --- 9501.62628130118 minutes --- 81 new words added
Pat/2015/08927959 --- 9773.712314085165 minutes --- 103 new words added
Pat/2015/08927960 --- 10045.817543824514 minutes --- 47 new words added
Pat/2015/08927961 --- 10317.945718304316 minutes --- 54 new words added
Pat/2015/08927962 --- 10590.117029909294 minutes --- 97 new words added
Pat/2015/08927963 --- 10862.31738225619 minutes --- 63 new words added
Pat/2015/08927964 --- 11134.539114964009 minutes --- 45 new words added
Pat/2015/08927965 --- 11406.815536137421 minutes --- 77 new words added
Pat/2015/08927966 --- 11679.112095081806 minutes --- 40 new words added
Pat/2015/08927967 --- 11951.496513970693 minutes --- 172 new words added
Pat/2015/08927968 --- 12223.953702008725 minutes --- 138 new words added
Pat/2015/08927969 --- 12496.53476884365 minutes --- 223 new words added
Pat/2015/08927970 --- 12769.140262619654 minutes --- 42 new words added
Pat/2015/08927971 --- 13042.22592852513 minutes --- 792 new words added
Pat/2015/08927972 --- 13315.454171343645 minutes --- 218 new words added
Pat/2015/08927974 --- 13588.710570693016 minutes --- 41 new words added
Pat/2015/08927975 --- 13862.063085416952 minutes --- 138 new words added
