PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08926116 --- 23.26508808930715 minutes --- 556 new words added
Pat/2015/08926117 --- 46.55073004166285 minutes --- 455 new words added
Pat/2015/08926118 --- 69.84021664063135 minutes --- 318 new words added
Pat/2015/08926119 --- 93.14384092489878 minutes --- 765 new words added
Pat/2015/08926120 --- 116.45342903137207 minutes --- 221 new words added
Pat/2015/08926121 --- 139.7791852792104 minutes --- 492 new words added
Pat/2015/08926122 --- 163.10883592764537 minutes --- 89 new words added
Pat/2015/08926123 --- 186.453366625309 minutes --- 288 new words added
Pat/2015/08926124 --- 209.80435451666514 minutes --- 118 new words added
Pat/2015/08926125 --- 233.15900518496832 minutes --- 60 new words added
Pat/2015/08926126 --- 256.5252146482468 minutes --- 175 new words added
Pat/2015/08926127 --- 279.9210037748019 minutes --- 169 new words added
Pat/2015/08926128 --- 303.32496810356776 minutes --- 98 new words added
Pat/2015/08926129 --- 326.73980358044304 minutes --- 118 new words added
Pat/2015/08926130 --- 350.16854981978736 minutes --- 134 new words added
Pat/2015/08926131 --- 373.60372217496234 minutes --- 61 new words added
Pat/2015/08926132 --- 397.0472991228104 minutes --- 75 new words added
Pat/2015/08926133 --- 420.50523358980814 minutes --- 121 new words added
Pat/2015/08926134 --- 443.977875773112 minutes --- 116 new words added
Pat/2015/08926135 --- 467.46023127237953 minutes --- 71 new words added
Pat/2015/08926136 --- 490.9641315142314 minutes --- 144 new words added
Pat/2015/08926137 --- 514.5067386547724 minutes --- 142 new words added
Pat/2015/08926138 --- 538.0786226590475 minutes --- 178 new words added
Pat/2015/08926139 --- 561.6664327343304 minutes --- 87 new words added
Pat/2015/08926140 --- 585.2620555639267 minutes --- 41 new words added
Pat/2015/08926141 --- 608.8642689665159 minutes --- 33 new words added
Pat/2015/08926142 --- 632.4920340855916 minutes --- 126 new words added
Pat/2015/08926143 --- 656.1677845358848 minutes --- 218 new words added
Pat/2015/08926144 --- 679.8522315780322 minutes --- 37 new words added
Pat/2015/08926145 --- 703.5752890666325 minutes --- 162 new words added
Pat/2015/08926146 --- 727.3143608371416 minutes --- 63 new words added
Pat/2015/08926148 --- 751.0862060228984 minutes --- 57 new words added
Pat/2015/08926149 --- 774.8727385719617 minutes --- 52 new words added
Pat/2015/08926150 --- 798.6764952341715 minutes --- 59 new words added
Pat/2015/08926151 --- 822.6488338987033 minutes --- 546 new words added
Pat/2015/08926152 --- 846.6504497845967 minutes --- 87 new words added
Pat/2015/08926153 --- 870.6672519048055 minutes --- 42 new words added
Pat/2015/08926154 --- 894.7200105905533 minutes --- 100 new words added
Pat/2015/08926155 --- 918.7810164491335 minutes --- 21 new words added
Pat/2015/08926156 --- 942.8786354899406 minutes --- 94 new words added
Pat/2015/08926157 --- 967.0457487106323 minutes --- 173 new words added
Pat/2015/08926158 --- 991.2689605315526 minutes --- 92 new words added
Pat/2015/08926159 --- 1015.6526622454326 minutes --- 368 new words added
Pat/2015/08926160 --- 1040.0899531841278 minutes --- 114 new words added
Pat/2015/08926161 --- 1064.5597813566526 minutes --- 67 new words added
Pat/2015/08926162 --- 1089.0355285088222 minutes --- 10 new words added
Pat/2015/08926163 --- 1113.520904258887 minutes --- 18 new words added
Pat/2015/08926164 --- 1138.047019056479 minutes --- 78 new words added
Pat/2015/08926165 --- 1162.6429066459339 minutes --- 129 new words added
Pat/2015/08926166 --- 1187.284176214536 minutes --- 81 new words added
Pat/2015/08926167 --- 1211.983824789524 minutes --- 102 new words added
Pat/2015/08926168 --- 1236.738652519385 minutes --- 65 new words added
Pat/2015/08926169 --- 1261.5262900511423 minutes --- 54 new words added
Pat/2015/08926170 --- 1286.3578092455864 minutes --- 71 new words added
Pat/2015/08926171 --- 1311.2596529960633 minutes --- 111 new words added
Pat/2015/08926172 --- 1336.2353456974029 minutes --- 114 new words added
Pat/2015/08926173 --- 1361.2585116783778 minutes --- 71 new words added
Pat/2015/08926174 --- 1386.345484383901 minutes --- 93 new words added
Pat/2015/08926175 --- 1411.4984639724096 minutes --- 87 new words added
Pat/2015/08926176 --- 1436.6989195585252 minutes --- 65 new words added
Pat/2015/08926177 --- 1461.9857179284095 minutes --- 117 new words added
Pat/2015/08926178 --- 1487.3421852986019 minutes --- 69 new words added
Pat/2015/08926179 --- 1512.731908941269 minutes --- 42 new words added
Pat/2015/08926180 --- 1538.1895457307498 minutes --- 86 new words added
Pat/2015/08926181 --- 1563.6583146174748 minutes --- 13 new words added
Pat/2015/08926182 --- 1589.148052553336 minutes --- 25 new words added
Pat/2015/08926183 --- 1614.7671492854754 minutes --- 155 new words added
Pat/2015/08926184 --- 1640.4342411955197 minutes --- 54 new words added
Pat/2015/08926185 --- 1666.1610157966613 minutes --- 68 new words added
Pat/2015/08926186 --- 1691.9258899450301 minutes --- 42 new words added
Pat/2015/08926187 --- 1717.7115662733713 minutes --- 22 new words added
Pat/2015/08926188 --- 1743.5568840821584 minutes --- 45 new words added
Pat/2015/08926189 --- 1769.4273655335107 minutes --- 26 new words added
Pat/2015/08926190 --- 1795.3717181404431 minutes --- 77 new words added
Pat/2015/08926191 --- 1821.3569510380428 minutes --- 41 new words added
Pat/2015/08926192 --- 1847.4089234073956 minutes --- 67 new words added
Pat/2015/08926193 --- 1873.4718897461892 minutes --- 10 new words added
Pat/2015/08926194 --- 1899.5602180719375 minutes --- 24 new words added
Pat/2015/08926195 --- 1925.6928945978482 minutes --- 42 new words added
Pat/2015/08926196 --- 1951.8913001974424 minutes --- 62 new words added
Pat/2015/08926197 --- 1978.2349558750789 minutes --- 135 new words added
Pat/2015/08926198 --- 2004.631118496259 minutes --- 31 new words added
Pat/2015/08926199 --- 2031.0652313272158 minutes --- 33 new words added
Pat/2015/08926200 --- 2057.5387100974717 minutes --- 34 new words added
Pat/2015/08926201 --- 2084.0871340831122 minutes --- 65 new words added
Pat/2015/08926202 --- 2110.7258209784827 minutes --- 76 new words added
Pat/2015/08926203 --- 2137.424897929033 minutes --- 50 new words added
Pat/2015/08926204 --- 2164.174554153283 minutes --- 41 new words added
Pat/2015/08926205 --- 2190.9545557538668 minutes --- 24 new words added
Pat/2015/08926206 --- 2217.7704276164372 minutes --- 28 new words added
Pat/2015/08926207 --- 2244.65750114123 minutes --- 56 new words added
Pat/2015/08926208 --- 2271.6680891354877 minutes --- 83 new words added
Pat/2015/08926209 --- 2298.8388700207074 minutes --- 123 new words added
Pat/2015/08926210 --- 2326.0426879048346 minutes --- 24 new words added
Pat/2015/08926211 --- 2353.359103532632 minutes --- 83 new words added
Pat/2015/08926212 --- 2380.767513414224 minutes --- 65 new words added
Pat/2015/08926213 --- 2408.217330801487 minutes --- 29 new words added
Pat/2015/08926214 --- 2435.704896171888 minutes --- 26 new words added
Pat/2015/08926215 --- 2463.222117928664 minutes --- 20 new words added
Pat/2015/08926216 --- 2490.879881668091 minutes --- 97 new words added
