PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08931842 --- 539.8553149183591 minutes --- 686 new words added
Pat/2015/08931843 --- 1079.7316575010618 minutes --- 444 new words added
Pat/2015/08931844 --- 1619.611455575625 minutes --- 272 new words added
Pat/2015/08931845 --- 2159.494930883249 minutes --- 212 new words added
Pat/2015/08931846 --- 2699.380996684233 minutes --- 123 new words added
Pat/2015/08931847 --- 3239.2750428001086 minutes --- 318 new words added
Pat/2015/08931848 --- 3779.172119661172 minutes --- 97 new words added
Pat/2015/08931849 --- 4319.074356460571 minutes --- 147 new words added
Pat/2015/08931850 --- 4858.979752993584 minutes --- 78 new words added
Pat/2015/08931851 --- 5398.900462098916 minutes --- 305 new words added
Pat/2015/08931852 --- 5938.903043321769 minutes --- 1277 new words added
Pat/2015/08931853 --- 6478.928621546427 minutes --- 65 new words added
Pat/2015/08931854 --- 7018.967498962084 minutes --- 152 new words added
Pat/2015/08931855 --- 7559.019268389543 minutes --- 134 new words added
Pat/2015/08931856 --- 8099.095595077673 minutes --- 233 new words added
Pat/2015/08931857 --- 8639.183845921358 minutes --- 91 new words added
Pat/2015/08931858 --- 9179.279307774703 minutes --- 55 new words added
Pat/2015/08931859 --- 9719.396214222908 minutes --- 161 new words added
Pat/2015/08931860 --- 10259.516969068845 minutes --- 26 new words added
Pat/2015/08931861 --- 10799.654367816449 minutes --- 112 new words added
Pat/2015/08931862 --- 11339.800216392676 minutes --- 53 new words added
Pat/2015/08931863 --- 11879.972199761867 minutes --- 49 new words added
Pat/2015/08931864 --- 12420.173388846715 minutes --- 166 new words added
Pat/2015/08931865 --- 12960.440534110863 minutes --- 348 new words added
Pat/2015/08931866 --- 13500.722120416165 minutes --- 70 new words added
Pat/2015/08931867 --- 14041.036032354832 minutes --- 139 new words added
Pat/2015/08931868 --- 14581.436260155837 minutes --- 373 new words added
Pat/2015/08931869 --- 15121.85981976986 minutes --- 90 new words added
Pat/2015/08931870 --- 15662.294108362992 minutes --- 40 new words added
Pat/2015/08931871 --- 16202.75679411888 minutes --- 104 new words added
Pat/2015/08931872 --- 16743.257482000194 minutes --- 131 new words added
Pat/2015/08931873 --- 17283.799248214564 minutes --- 79 new words added
Pat/2015/08931874 --- 17824.430153294405 minutes --- 280 new words added
Pat/2015/08931875 --- 18365.08258882761 minutes --- 63 new words added
Pat/2015/08931876 --- 18905.770985853673 minutes --- 102 new words added
Pat/2015/08931877 --- 19446.506356024744 minutes --- 125 new words added
Pat/2015/08931878 --- 19987.264737157027 minutes --- 60 new words added
Pat/2015/08931879 --- 20528.074041036765 minutes --- 130 new words added
Pat/2015/08931880 --- 21069.24709961812 minutes --- 862 new words added
Pat/2015/08931881 --- 21610.45119480292 minutes --- 65 new words added
Pat/2015/08931882 --- 22151.686683019 minutes --- 64 new words added
Pat/2015/08931883 --- 22692.965394198895 minutes --- 51 new words added
Pat/2015/08931884 --- 23234.258806292215 minutes --- 26 new words added
Pat/2015/08931885 --- 23775.691525268554 minutes --- 262 new words added
Pat/2015/08931886 --- 24317.156751211485 minutes --- 58 new words added
Pat/2015/08931887 --- 24858.66790107886 minutes --- 76 new words added
Pat/2015/08931888 --- 25400.211664267383 minutes --- 55 new words added
Pat/2015/08931889 --- 25941.977890090147 minutes --- 362 new words added
Pat/2015/08931890 --- 26483.817665417988 minutes --- 115 new words added
Pat/2015/08931891 --- 27025.7111371398 minutes --- 80 new words added
Pat/2015/08931892 --- 27567.63661821683 minutes --- 47 new words added
Pat/2015/08931893 --- 28109.612787957987 minutes --- 48 new words added
Pat/2015/08931894 --- 28651.608011714616 minutes --- 26 new words added
Pat/2015/08931895 --- 29193.63647077481 minutes --- 46 new words added
Pat/2015/08931896 --- 29736.037564063074 minutes --- 501 new words added
Pat/2015/08931897 --- 30278.532998506227 minutes --- 120 new words added
Pat/2015/08931898 --- 30821.085949905715 minutes --- 68 new words added
Pat/2015/08931899 --- 31363.72875628074 minutes --- 108 new words added
Pat/2015/08931900 --- 31906.417562747003 minutes --- 54 new words added
Pat/2015/08931901 --- 32449.164207522073 minutes --- 67 new words added
Pat/2015/08931902 --- 32991.965936438246 minutes --- 62 new words added
Pat/2015/08931903 --- 33534.84255151749 minutes --- 64 new words added
Pat/2015/08931904 --- 34077.83842614492 minutes --- 130 new words added
Pat/2015/08931905 --- 34620.96853150129 minutes --- 141 new words added
Pat/2015/08931906 --- 35164.1732869784 minutes --- 73 new words added
Pat/2015/08931907 --- 35707.444538458185 minutes --- 67 new words added
Pat/2015/08931908 --- 36250.774366879465 minutes --- 54 new words added
Pat/2015/08931909 --- 36794.16476190885 minutes --- 57 new words added
Pat/2015/08931910 --- 37337.57633861701 minutes --- 19 new words added
Pat/2015/08931911 --- 37881.04165802002 minutes --- 50 new words added
Pat/2015/08931912 --- 38424.557455921175 minutes --- 41 new words added
Pat/2015/08931913 --- 38968.151322623096 minutes --- 53 new words added
Pat/2015/08931914 --- 39511.77378919919 minutes --- 24 new words added
Pat/2015/08931915 --- 40055.40982118845 minutes --- 11 new words added
Pat/2015/08931916 --- 40599.10804508925 minutes --- 52 new words added
Pat/2015/08931917 --- 41142.83743386666 minutes --- 26 new words added
Pat/2015/08931918 --- 41686.59729019006 minutes --- 25 new words added
Pat/2015/08931919 --- 42230.410650817554 minutes --- 44 new words added
Pat/2015/08931920 --- 42774.29355504116 minutes --- 55 new words added
Pat/2015/08931921 --- 43318.227200313406 minutes --- 37 new words added
Pat/2015/08931922 --- 43862.31967907747 minutes --- 123 new words added
Pat/2015/08931923 --- 44406.46309672594 minutes --- 24 new words added
Pat/2015/08931924 --- 44950.63483181397 minutes --- 21 new words added
Pat/2015/08931925 --- 45494.85248542229 minutes --- 34 new words added
Pat/2015/08931926 --- 46039.131441756086 minutes --- 44 new words added
Pat/2015/08931927 --- 46583.49108806054 minutes --- 56 new words added
Pat/2015/08931928 --- 47127.906975901125 minutes --- 40 new words added
Pat/2015/08931929 --- 47672.41646943092 minutes --- 66 new words added
Pat/2015/08931930 --- 48218.0922077179 minutes --- 794 new words added
Pat/2015/08931931 --- 48763.8458945632 minutes --- 50 new words added
Pat/2015/08931932 --- 49309.71275212765 minutes --- 72 new words added
Pat/2015/08931933 --- 49855.86390408278 minutes --- 164 new words added
Pat/2015/08931934 --- 50402.038916734855 minutes --- 14 new words added
Pat/2015/08931935 --- 50948.23506722053 minutes --- 12 new words added
Pat/2015/08931936 --- 51494.543642381825 minutes --- 67 new words added
Pat/2015/08931937 --- 52040.93675690492 minutes --- 50 new words added
Pat/2015/08931938 --- 52587.42060687542 minutes --- 53 new words added
Pat/2015/08931939 --- 53134.10136398872 minutes --- 114 new words added
Pat/2015/08931940 --- 53680.80619052251 minutes --- 12 new words added
Pat/2015/08931941 --- 54227.54944442511 minutes --- 21 new words added
