PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930941 --- 487.29839715957644 minutes --- 973 new words added
Pat/2015/08930942 --- 974.6140276074409 minutes --- 10 new words added
Pat/2015/08930943 --- 1461.9336160739263 minutes --- 323 new words added
Pat/2015/08930944 --- 1949.2682458639144 minutes --- 811 new words added
Pat/2015/08930945 --- 2436.6132491230965 minutes --- 380 new words added
Pat/2015/08930946 --- 2923.967162148158 minutes --- 258 new words added
Pat/2015/08930947 --- 3411.3366595745088 minutes --- 371 new words added
Pat/2015/08930948 --- 3898.7245582779246 minutes --- 340 new words added
Pat/2015/08930949 --- 4386.132705020905 minutes --- 335 new words added
Pat/2015/08930950 --- 4873.551177004973 minutes --- 147 new words added
Pat/2015/08930951 --- 5360.981687303384 minutes --- 154 new words added
Pat/2015/08930952 --- 5848.435091380278 minutes --- 65 new words added
Pat/2015/08930953 --- 6335.907645479838 minutes --- 198 new words added
Pat/2015/08930954 --- 6823.416168073813 minutes --- 350 new words added
Pat/2015/08930955 --- 7310.931418422858 minutes --- 57 new words added
Pat/2015/08930956 --- 7798.467139693102 minutes --- 165 new words added
Pat/2015/08930957 --- 8286.01938983202 minutes --- 93 new words added
Pat/2015/08930958 --- 8773.611189766725 minutes --- 276 new words added
Pat/2015/08930959 --- 9261.26955482165 minutes --- 414 new words added
Pat/2015/08930960 --- 9748.93799951474 minutes --- 57 new words added
Pat/2015/08930961 --- 10236.62856534322 minutes --- 120 new words added
Pat/2015/08930962 --- 10724.340550581614 minutes --- 15 new words added
Pat/2015/08930963 --- 11212.106745934487 minutes --- 263 new words added
Pat/2015/08930964 --- 11699.90058592558 minutes --- 122 new words added
Pat/2015/08930965 --- 12187.710195604961 minutes --- 64 new words added
Pat/2015/08930966 --- 12675.563430988788 minutes --- 178 new words added
Pat/2015/08930967 --- 13163.429900622368 minutes --- 50 new words added
Pat/2015/08930968 --- 13651.309232083957 minutes --- 45 new words added
Pat/2015/08930969 --- 14139.250149563948 minutes --- 219 new words added
Pat/2015/08930970 --- 14627.217714862029 minutes --- 87 new words added
Pat/2015/08930971 --- 15115.226130787532 minutes --- 132 new words added
Pat/2015/08930972 --- 15603.292428982259 minutes --- 124 new words added
Pat/2015/08930973 --- 16091.383575606345 minutes --- 73 new words added
Pat/2015/08930974 --- 16579.518358210724 minutes --- 123 new words added
Pat/2015/08930975 --- 17067.76308478117 minutes --- 299 new words added
Pat/2015/08930976 --- 17556.08597165346 minutes --- 199 new words added
Pat/2015/08930977 --- 18044.477585562072 minutes --- 167 new words added
Pat/2015/08930978 --- 18532.93536315759 minutes --- 155 new words added
Pat/2015/08930979 --- 19021.59015491009 minutes --- 432 new words added
Pat/2015/08930980 --- 19510.297024003663 minutes --- 105 new words added
Pat/2015/08930981 --- 19999.0232990702 minutes --- 37 new words added
Pat/2015/08930982 --- 20487.84474814733 minutes --- 148 new words added
Pat/2015/08930983 --- 20976.691059704623 minutes --- 45 new words added
Pat/2015/08930984 --- 21465.608409428598 minutes --- 127 new words added
Pat/2015/08930985 --- 21954.55842272043 minutes --- 56 new words added
Pat/2015/08930986 --- 22443.550899469854 minutes --- 71 new words added
Pat/2015/08930987 --- 22932.604078404107 minutes --- 99 new words added
Pat/2015/08930988 --- 23421.735499497256 minutes --- 123 new words added
Pat/2015/08930989 --- 23910.94827039639 minutes --- 119 new words added
Pat/2015/08930990 --- 24400.252283624806 minutes --- 137 new words added
Pat/2015/08930991 --- 24889.590501093866 minutes --- 43 new words added
Pat/2015/08930992 --- 25378.994012125335 minutes --- 64 new words added
Pat/2015/08930993 --- 25868.420064977803 minutes --- 30 new words added
Pat/2015/08930994 --- 26357.864621166387 minutes --- 24 new words added
Pat/2015/08930995 --- 26847.355087697506 minutes --- 61 new words added
Pat/2015/08930996 --- 27336.869867070516 minutes --- 31 new words added
Pat/2015/08930997 --- 27826.466904409728 minutes --- 105 new words added
Pat/2015/08930998 --- 28316.236537830035 minutes --- 214 new words added
Pat/2015/08930999 --- 28806.02603410085 minutes --- 23 new words added
Pat/2015/08931000 --- 29295.905641476314 minutes --- 106 new words added
Pat/2015/08931001 --- 29785.939376103877 minutes --- 177 new words added
Pat/2015/08931002 --- 30276.048404010136 minutes --- 64 new words added
Pat/2015/08931003 --- 30766.33823419412 minutes --- 194 new words added
Pat/2015/08931004 --- 31256.75774827401 minutes --- 133 new words added
Pat/2015/08931005 --- 31747.179313194752 minutes --- 1 new words added
Pat/2015/08931006 --- 32237.601948301 minutes --- 0 new words added
Pat/2015/08931007 --- 32728.02974202633 minutes --- 4 new words added
Pat/2015/08931008 --- 33218.53196180661 minutes --- 73 new words added
Pat/2015/08931009 --- 33709.07621959845 minutes --- 40 new words added
Pat/2015/08931010 --- 34199.68109599749 minutes --- 57 new words added
Pat/2015/08931011 --- 34690.37397822539 minutes --- 78 new words added
Pat/2015/08931012 --- 35181.16676547925 minutes --- 66 new words added
Pat/2015/08931013 --- 35672.066430687904 minutes --- 71 new words added
Pat/2015/08931014 --- 36162.984571655594 minutes --- 15 new words added
Pat/2015/08931015 --- 36654.0569678704 minutes --- 134 new words added
Pat/2015/08931016 --- 37145.21584946712 minutes --- 73 new words added
Pat/2015/08931017 --- 37636.42528232336 minutes --- 41 new words added
Pat/2015/08931018 --- 38127.673506391046 minutes --- 31 new words added
Pat/2015/08931019 --- 38618.99364104668 minutes --- 52 new words added
Pat/2015/08931020 --- 39110.53650055329 minutes --- 177 new words added
Pat/2015/08931021 --- 39602.09599440098 minutes --- 12 new words added
Pat/2015/08931022 --- 40093.740968914826 minutes --- 52 new words added
Pat/2015/08931023 --- 40585.46507773002 minutes --- 59 new words added
Pat/2015/08931024 --- 41077.2491532286 minutes --- 44 new words added
Pat/2015/08931025 --- 41569.12445965211 minutes --- 66 new words added
Pat/2015/08931026 --- 42061.0603169918 minutes --- 43 new words added
Pat/2015/08931027 --- 42553.026780656975 minutes --- 21 new words added
Pat/2015/08931028 --- 43045.07371006012 minutes --- 56 new words added
Pat/2015/08931029 --- 43537.19111806154 minutes --- 48 new words added
Pat/2015/08931030 --- 44029.38853389819 minutes --- 54 new words added
Pat/2015/08931031 --- 44521.63612591426 minutes --- 33 new words added
Pat/2015/08931032 --- 45014.1364459157 minutes --- 156 new words added
Pat/2015/08931033 --- 45506.6888672034 minutes --- 33 new words added
Pat/2015/08931034 --- 45999.286248123644 minutes --- 28 new words added
Pat/2015/08931035 --- 46492.01308482091 minutes --- 81 new words added
Pat/2015/08931036 --- 46984.848651850225 minutes --- 67 new words added
Pat/2015/08931037 --- 47477.740977927046 minutes --- 34 new words added
Pat/2015/08931038 --- 47970.877267718315 minutes --- 146 new words added
Pat/2015/08931039 --- 48464.41199352344 minutes --- 211 new words added
Pat/2015/08931040 --- 48958.00943425099 minutes --- 35 new words added
