PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930039 --- 413.58377270301185 minutes --- 916 new words added
Pat/2015/08930040 --- 827.2085389415423 minutes --- 1669 new words added
Pat/2015/08930041 --- 1240.842060605685 minutes --- 356 new words added
Pat/2015/08930042 --- 1654.4834189494452 minutes --- 246 new words added
Pat/2015/08930043 --- 2068.133423674107 minutes --- 229 new words added
Pat/2015/08930044 --- 2481.812386937936 minutes --- 593 new words added
Pat/2015/08930045 --- 2895.5028501550355 minutes --- 202 new words added
Pat/2015/08930046 --- 3309.2023539384204 minutes --- 139 new words added
Pat/2015/08930047 --- 3722.9113538543384 minutes --- 131 new words added
Pat/2015/08930048 --- 4136.640235996247 minutes --- 240 new words added
Pat/2015/08930049 --- 4550.403096326192 minutes --- 364 new words added
Pat/2015/08930050 --- 4964.195238570373 minutes --- 119 new words added
Pat/2015/08930051 --- 5378.006579736869 minutes --- 169 new words added
Pat/2015/08930052 --- 5791.826912879944 minutes --- 73 new words added
Pat/2015/08930053 --- 6205.659072526296 minutes --- 82 new words added
Pat/2015/08930054 --- 6619.514007115364 minutes --- 163 new words added
Pat/2015/08930055 --- 7033.386631830534 minutes --- 117 new words added
Pat/2015/08930056 --- 7447.271297212442 minutes --- 72 new words added
Pat/2015/08930057 --- 7861.180187563102 minutes --- 140 new words added
Pat/2015/08930058 --- 8275.13170346419 minutes --- 179 new words added
Pat/2015/08930059 --- 8689.15897901853 minutes --- 282 new words added
Pat/2015/08930060 --- 9103.219675183296 minutes --- 75 new words added
Pat/2015/08930061 --- 9517.312658266226 minutes --- 113 new words added
Pat/2015/08930062 --- 9931.436928562323 minutes --- 114 new words added
Pat/2015/08930063 --- 10345.589009126028 minutes --- 111 new words added
Pat/2015/08930064 --- 10759.790952980518 minutes --- 188 new words added
Pat/2015/08930065 --- 11174.022571404776 minutes --- 105 new words added
Pat/2015/08930066 --- 11588.27926659584 minutes --- 83 new words added
Pat/2015/08930067 --- 12002.602735066414 minutes --- 219 new words added
Pat/2015/08930068 --- 12416.968295355638 minutes --- 129 new words added
Pat/2015/08930069 --- 12831.364542325338 minutes --- 90 new words added
Pat/2015/08930070 --- 13245.804109772047 minutes --- 72 new words added
Pat/2015/08930071 --- 13660.283808298906 minutes --- 110 new words added
Pat/2015/08930072 --- 14074.794567167759 minutes --- 81 new words added
Pat/2015/08930073 --- 14489.331075036525 minutes --- 65 new words added
Pat/2015/08930074 --- 14903.880096395811 minutes --- 30 new words added
Pat/2015/08930075 --- 15318.478156081836 minutes --- 117 new words added
Pat/2015/08930076 --- 15733.08934888045 minutes --- 29 new words added
Pat/2015/08930077 --- 16147.721277638277 minutes --- 45 new words added
Pat/2015/08930078 --- 16562.42045739889 minutes --- 144 new words added
Pat/2015/08930079 --- 16977.14389563004 minutes --- 48 new words added
Pat/2015/08930080 --- 17391.89703772068 minutes --- 24 new words added
Pat/2015/08930081 --- 17806.672099308173 minutes --- 42 new words added
Pat/2015/08930082 --- 18221.46128655275 minutes --- 26 new words added
Pat/2015/08930083 --- 18636.29507943392 minutes --- 82 new words added
Pat/2015/08930084 --- 19051.1488541166 minutes --- 35 new words added
Pat/2015/08930085 --- 19466.066796278952 minutes --- 111 new words added
Pat/2015/08930086 --- 19881.009478505453 minutes --- 41 new words added
Pat/2015/08930087 --- 20295.97600414753 minutes --- 39 new words added
Pat/2015/08930088 --- 20710.971228500206 minutes --- 46 new words added
Pat/2015/08930089 --- 21125.995222099624 minutes --- 45 new words added
Pat/2015/08930090 --- 21541.0725560983 minutes --- 55 new words added
Pat/2015/08930091 --- 21956.264706997077 minutes --- 164 new words added
Pat/2015/08930092 --- 22371.632493436337 minutes --- 256 new words added
Pat/2015/08930093 --- 22787.01593103409 minutes --- 21 new words added
Pat/2015/08930094 --- 23202.461194598676 minutes --- 84 new words added
Pat/2015/08930095 --- 23617.965389192104 minutes --- 78 new words added
Pat/2015/08930096 --- 24033.49574429194 minutes --- 33 new words added
Pat/2015/08930097 --- 24449.074716118972 minutes --- 62 new words added
Pat/2015/08930098 --- 24864.687711334227 minutes --- 42 new words added
Pat/2015/08930099 --- 25280.38909186522 minutes --- 108 new words added
Pat/2015/08930100 --- 25696.139337356886 minutes --- 38 new words added
Pat/2015/08930101 --- 26111.932943737505 minutes --- 50 new words added
Pat/2015/08930102 --- 26527.749618589878 minutes --- 26 new words added
Pat/2015/08930103 --- 26943.61593938271 minutes --- 56 new words added
Pat/2015/08930104 --- 27359.545686213176 minutes --- 70 new words added
Pat/2015/08930105 --- 27775.499901501338 minutes --- 26 new words added
Pat/2015/08930106 --- 28191.491962893804 minutes --- 40 new words added
Pat/2015/08930107 --- 28607.557017763454 minutes --- 76 new words added
Pat/2015/08930108 --- 29023.65375996828 minutes --- 32 new words added
Pat/2015/08930109 --- 29439.851324323812 minutes --- 101 new words added
Pat/2015/08930110 --- 29856.086687306564 minutes --- 19 new words added
Pat/2015/08930111 --- 30272.368887281416 minutes --- 45 new words added
Pat/2015/08930112 --- 30688.698469428222 minutes --- 45 new words added
Pat/2015/08930113 --- 31105.104276669026 minutes --- 71 new words added
Pat/2015/08930114 --- 31521.584359912078 minutes --- 69 new words added
Pat/2015/08930115 --- 31938.140870690346 minutes --- 68 new words added
Pat/2015/08930116 --- 32354.81128180027 minutes --- 102 new words added
Pat/2015/08930117 --- 32771.5557650884 minutes --- 65 new words added
Pat/2015/08930118 --- 33188.449947198234 minutes --- 129 new words added
Pat/2015/08930119 --- 33605.43510218859 minutes --- 76 new words added
Pat/2015/08930120 --- 34022.517343930405 minutes --- 66 new words added
Pat/2015/08930121 --- 34439.71242669821 minutes --- 91 new words added
Pat/2015/08930122 --- 34857.00659025907 minutes --- 78 new words added
Pat/2015/08930123 --- 35274.41781480312 minutes --- 90 new words added
Pat/2015/08930124 --- 35691.85992265542 minutes --- 23 new words added
Pat/2015/08930125 --- 36109.328231136 minutes --- 19 new words added
Pat/2015/08930126 --- 36526.91366287073 minutes --- 87 new words added
Pat/2015/08930127 --- 36944.62252157529 minutes --- 90 new words added
Pat/2015/08930128 --- 37362.47583927711 minutes --- 102 new words added
Pat/2015/08930129 --- 37780.42575365702 minutes --- 68 new words added
Pat/2015/08930130 --- 38198.54584151109 minutes --- 106 new words added
Pat/2015/08930131 --- 38616.84489275217 minutes --- 122 new words added
Pat/2015/08930132 --- 39035.48735378186 minutes --- 225 new words added
Pat/2015/08930133 --- 39454.43241520326 minutes --- 192 new words added
Pat/2015/08930134 --- 39873.53480095863 minutes --- 99 new words added
Pat/2015/08930135 --- 40293.267475887136 minutes --- 385 new words added
Pat/2015/08930136 --- 40713.179280296965 minutes --- 104 new words added
Pat/2015/08930137 --- 41133.204087825616 minutes --- 66 new words added
Pat/2015/08930138 --- 41553.32630780935 minutes --- 56 new words added
