PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08931802 --- 32743.103900039197 minutes --- 56 new words added
Pat/2015/08931803 --- 33280.9989444534 minutes --- 109 new words added
Pat/2015/08931804 --- 33818.9132085681 minutes --- 26 new words added
Pat/2015/08931805 --- 34356.84194672902 minutes --- 19 new words added
Pat/2015/08931806 --- 34894.804453766345 minutes --- 44 new words added
Pat/2015/08931807 --- 35432.78956437111 minutes --- 29 new words added
Pat/2015/08931808 --- 35970.90998820861 minutes --- 171 new words added
Pat/2015/08931809 --- 36509.10918454726 minutes --- 98 new words added
Pat/2015/08931810 --- 37047.440288122496 minutes --- 158 new words added
Pat/2015/08931811 --- 37585.79418867429 minutes --- 26 new words added
Pat/2015/08931812 --- 38124.169224826495 minutes --- 24 new words added
Pat/2015/08931813 --- 38662.59267353217 minutes --- 35 new words added
Pat/2015/08931814 --- 39201.04238021374 minutes --- 29 new words added
Pat/2015/08931815 --- 39739.62806588014 minutes --- 149 new words added
Pat/2015/08931816 --- 40278.24258038203 minutes --- 30 new words added
Pat/2015/08931817 --- 40816.880368729435 minutes --- 24 new words added
Pat/2015/08931818 --- 41355.53776684205 minutes --- 19 new words added
Pat/2015/08931819 --- 41894.22736852169 minutes --- 32 new words added
Pat/2015/08931820 --- 42432.94407629172 minutes --- 27 new words added
Pat/2015/08931821 --- 42971.707000358896 minutes --- 45 new words added
Pat/2015/08931822 --- 43510.493321939306 minutes --- 22 new words added
Pat/2015/08931823 --- 44049.32611248493 minutes --- 27 new words added
Pat/2015/08931824 --- 44588.20723116398 minutes --- 46 new words added
Pat/2015/08931825 --- 45127.118662313624 minutes --- 27 new words added
Pat/2015/08931826 --- 45666.07720802625 minutes --- 43 new words added
Pat/2015/08931827 --- 46205.1532146891 minutes --- 107 new words added
Pat/2015/08931828 --- 46744.26084796985 minutes --- 27 new words added
Pat/2015/08931829 --- 47283.38409899871 minutes --- 13 new words added
Pat/2015/08931830 --- 47822.527839903036 minutes --- 17 new words added
Pat/2015/08931831 --- 48361.71754390796 minutes --- 36 new words added
Pat/2015/08931832 --- 48900.9327812314 minutes --- 21 new words added
Pat/2015/08931833 --- 49440.1934922576 minutes --- 23 new words added
Pat/2015/08931834 --- 49979.48992353678 minutes --- 29 new words added
Pat/2015/08931835 --- 50518.86651652257 minutes --- 64 new words added
Pat/2015/08931836 --- 51058.292130021255 minutes --- 39 new words added
Pat/2015/08931837 --- 51597.897683727744 minutes --- 142 new words added
Pat/2015/08931838 --- 52137.52601393859 minutes --- 17 new words added
Pat/2015/08931839 --- 52677.25412959655 minutes --- 76 new words added
Pat/2015/08931840 --- 53217.0175364693 minutes --- 26 new words added
Pat/2015/08931841 --- 53756.83032714129 minutes --- 36 new words added
