PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930420 --- 36521.775613292055 minutes --- 34 new words added
Pat/2015/08930421 --- 36976.20928958257 minutes --- 158 new words added
Pat/2015/08930422 --- 37430.70319474935 minutes --- 40 new words added
Pat/2015/08930423 --- 37885.267249600096 minutes --- 46 new words added
Pat/2015/08930424 --- 38339.98860001167 minutes --- 103 new words added
Pat/2015/08930425 --- 38794.780687201026 minutes --- 45 new words added
Pat/2015/08930426 --- 39249.597600909074 minutes --- 15 new words added
Pat/2015/08930427 --- 39704.73561065197 minutes --- 202 new words added
Pat/2015/08930428 --- 40160.031679121654 minutes --- 96 new words added
Pat/2015/08930429 --- 40615.664334817724 minutes --- 201 new words added
Pat/2015/08930430 --- 41071.41224084695 minutes --- 67 new words added
Pat/2015/08930431 --- 41527.250718983014 minutes --- 41 new words added
Pat/2015/08930432 --- 41983.2730288585 minutes --- 104 new words added
Pat/2015/08930433 --- 42439.41932024161 minutes --- 69 new words added
Pat/2015/08930434 --- 42895.64625132084 minutes --- 44 new words added
Pat/2015/08930435 --- 43351.99738167922 minutes --- 67 new words added
Pat/2015/08930436 --- 43808.392564682166 minutes --- 23 new words added
Pat/2015/08930437 --- 44264.92223054568 minutes --- 71 new words added
Pat/2015/08930438 --- 44721.698495467506 minutes --- 128 new words added
Pat/2015/08930439 --- 45178.54667899211 minutes --- 36 new words added
