PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08935813 --- 42515.146484382945 minutes --- 300 new words added
Pat/2015/08935814 --- 43267.947635960576 minutes --- 81 new words added
Pat/2015/08935815 --- 44020.93797504107 minutes --- 48 new words added
Pat/2015/08935816 --- 44774.169477558135 minutes --- 61 new words added
Pat/2015/08935817 --- 45527.60200732152 minutes --- 49 new words added
Pat/2015/08935818 --- 46281.31272977193 minutes --- 64 new words added
Pat/2015/08935819 --- 47035.295290164155 minutes --- 65 new words added
Pat/2015/08935820 --- 47789.76499753396 minutes --- 117 new words added
Pat/2015/08935821 --- 48544.72797906399 minutes --- 115 new words added
Pat/2015/08935822 --- 49299.90622787078 minutes --- 47 new words added
Pat/2015/08935823 --- 50055.38431138595 minutes --- 66 new words added
Pat/2015/08935824 --- 50811.340217189 minutes --- 105 new words added
Pat/2015/08935825 --- 51567.48367484411 minutes --- 38 new words added
Pat/2015/08935826 --- 52324.602437253794 minutes --- 207 new words added
Pat/2015/08935827 --- 53081.8945247968 minutes --- 33 new words added
Pat/2015/08935828 --- 53839.45321437518 minutes --- 48 new words added
Pat/2015/08935829 --- 54597.388602773346 minutes --- 73 new words added
Pat/2015/08935830 --- 55355.79356365204 minutes --- 90 new words added
Pat/2015/08935831 --- 56114.445634321375 minutes --- 45 new words added
Pat/2015/08935832 --- 56873.285787872475 minutes --- 33 new words added
Pat/2015/08935833 --- 57632.39250345628 minutes --- 47 new words added
Pat/2015/08935834 --- 58391.91856694619 minutes --- 75 new words added
Pat/2015/08935835 --- 59151.986646489306 minutes --- 96 new words added
Pat/2015/08935836 --- 59912.525617750485 minutes --- 81 new words added
Pat/2015/08935837 --- 60673.474474775794 minutes --- 69 new words added
Pat/2015/08935838 --- 61434.67692476114 minutes --- 38 new words added
Pat/2015/08935839 --- 62196.18044715325 minutes --- 48 new words added
Pat/2015/08935840 --- 62958.508703096704 minutes --- 135 new words added
Pat/2015/08935841 --- 63721.22534985542 minutes --- 61 new words added
Pat/2015/08935842 --- 64484.227258396146 minutes --- 43 new words added
Pat/2015/08935843 --- 65247.78860472043 minutes --- 86 new words added
Pat/2015/08935844 --- 66011.78429156939 minutes --- 65 new words added
Pat/2015/08935845 --- 66776.34601776203 minutes --- 84 new words added
Pat/2015/08935846 --- 67541.32439674536 minutes --- 60 new words added
Pat/2015/08935847 --- 68309.8772416552 minutes --- 521 new words added
Pat/2015/08935848 --- 69078.94775545597 minutes --- 68 new words added
Pat/2015/08935849 --- 69848.23522261779 minutes --- 27 new words added
Pat/2015/08935850 --- 70618.02948251566 minutes --- 67 new words added
Pat/2015/08935851 --- 71388.32550645272 minutes --- 65 new words added
Pat/2015/08935852 --- 72159.58434171279 minutes --- 126 new words added
Pat/2015/08935853 --- 72931.08599188327 minutes --- 29 new words added
Pat/2015/08935854 --- 73702.92002682289 minutes --- 40 new words added
Pat/2015/08935855 --- 74475.0245967269 minutes --- 32 new words added
Pat/2015/08935856 --- 75247.60369216601 minutes --- 57 new words added
