PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08936761 --- 1060.841748313109 minutes --- 694 new words added
Pat/2015/08936762 --- 2122.1272233963014 minutes --- 4084 new words added
Pat/2015/08936763 --- 3183.612133439382 minutes --- 892 new words added
Pat/2015/08936764 --- 4245.380418622493 minutes --- 954 new words added
Pat/2015/08936765 --- 5307.183570591608 minutes --- 79 new words added
Pat/2015/08936766 --- 6369.063136458397 minutes --- 176 new words added
Pat/2015/08936767 --- 7431.118437929948 minutes --- 369 new words added
Pat/2015/08936768 --- 8493.280604612828 minutes --- 194 new words added
Pat/2015/08936769 --- 9555.64860899051 minutes --- 342 new words added
Pat/2015/08936770 --- 10618.376776866118 minutes --- 545 new words added
Pat/2015/08936771 --- 11681.33885696729 minutes --- 308 new words added
Pat/2015/08936772 --- 12744.39996206363 minutes --- 91 new words added
Pat/2015/08936773 --- 13808.23917854627 minutes --- 867 new words added
Pat/2015/08936774 --- 14872.500748769442 minutes --- 411 new words added
Pat/2015/08936775 --- 15936.922311520577 minutes --- 136 new words added
Pat/2015/08936776 --- 17001.57474748691 minutes --- 189 new words added
Pat/2015/08936777 --- 18068.483979574838 minutes --- 1672 new words added
Pat/2015/08936778 --- 19135.794564664364 minutes --- 250 new words added
Pat/2015/08936779 --- 20204.141617612044 minutes --- 610 new words added
Pat/2015/08936780 --- 21273.148213942844 minutes --- 356 new words added
Pat/2015/08936781 --- 22343.322446628412 minutes --- 592 new words added
Pat/2015/08936782 --- 23413.875582404933 minutes --- 165 new words added
Pat/2015/08936783 --- 24485.055653758845 minutes --- 278 new words added
Pat/2015/08936784 --- 25556.836485377946 minutes --- 250 new words added
Pat/2015/08936785 --- 26630.53308484554 minutes --- 767 new words added
Pat/2015/08936786 --- 27705.780431612333 minutes --- 571 new words added
Pat/2015/08936787 --- 28783.015204187235 minutes --- 685 new words added
Pat/2015/08936788 --- 29861.13385214011 minutes --- 283 new words added
Pat/2015/08936789 --- 30940.197989694276 minutes --- 289 new words added
Pat/2015/08936790 --- 32020.331322395803 minutes --- 313 new words added
Pat/2015/08936791 --- 33101.13957345883 minutes --- 186 new words added
Pat/2015/08936792 --- 34184.222414259115 minutes --- 610 new words added
Pat/2015/08936793 --- 35268.94815568526 minutes --- 418 new words added
Pat/2015/08936794 --- 36354.763059008124 minutes --- 262 new words added
Pat/2015/08936795 --- 37441.25242064396 minutes --- 153 new words added
Pat/2015/08936796 --- 38529.93608945608 minutes --- 496 new words added
Pat/2015/08936797 --- 39618.94862778982 minutes --- 66 new words added
Pat/2015/08936798 --- 40708.018237908684 minutes --- 5 new words added
Pat/2015/08936799 --- 41799.45778682629 minutes --- 485 new words added
Pat/2015/08936800 --- 42891.79825983047 minutes --- 173 new words added
Pat/2015/08936801 --- 43984.87330957651 minutes --- 136 new words added
Pat/2015/08936802 --- 45080.213402692476 minutes --- 415 new words added
Pat/2015/08936803 --- 46176.464309509596 minutes --- 158 new words added
Pat/2015/08936804 --- 47274.46456846396 minutes --- 299 new words added
Pat/2015/08936805 --- 48373.5032611688 minutes --- 170 new words added
Pat/2015/08936806 --- 49474.59899272919 minutes --- 332 new words added
Pat/2015/08936807 --- 50577.31836740573 minutes --- 252 new words added
Pat/2015/08936808 --- 51683.77343977292 minutes --- 567 new words added
Pat/2015/08936809 --- 52792.14855486552 minutes --- 276 new words added
Pat/2015/08936810 --- 53901.069806249936 minutes --- 73 new words added
Pat/2015/08936811 --- 55012.18930356105 minutes --- 302 new words added
Pat/2015/08936812 --- 56124.40274939537 minutes --- 141 new words added
Pat/2015/08936813 --- 57238.566051880516 minutes --- 253 new words added
Pat/2015/08936814 --- 58353.896401011945 minutes --- 145 new words added
Pat/2015/08936815 --- 59473.12753486236 minutes --- 483 new words added
Pat/2015/08936816 --- 60593.13854883114 minutes --- 90 new words added
Pat/2015/08936817 --- 61713.78739351034 minutes --- 71 new words added
Pat/2015/08936818 --- 62837.33944006364 minutes --- 333 new words added
Pat/2015/08936819 --- 63962.07974291245 minutes --- 130 new words added
Pat/2015/08936820 --- 65087.341368166606 minutes --- 53 new words added
Pat/2015/08936821 --- 66213.87200066248 minutes --- 134 new words added
Pat/2015/08936822 --- 67341.02173820337 minutes --- 60 new words added
Pat/2015/08936823 --- 68469.1735467275 minutes --- 101 new words added
Pat/2015/08936824 --- 69598.05811028084 minutes --- 71 new words added
Pat/2015/08936825 --- 70743.49490050873 minutes --- 1638 new words added
Pat/2015/08936826 --- 71890.50652908882 minutes --- 144 new words added
Pat/2015/08936827 --- 73039.3639430046 minutes --- 166 new words added
Pat/2015/08936828 --- 74188.72399507761 minutes --- 41 new words added
Pat/2015/08936829 --- 75338.9057157278 minutes --- 69 new words added
Pat/2015/08936830 --- 76491.07563403845 minutes --- 170 new words added
Pat/2015/08936831 --- 77645.4864168922 minutes --- 189 new words added
Pat/2015/08936832 --- 78800.44849851528 minutes --- 41 new words added
Pat/2015/08936833 --- 79958.16428829829 minutes --- 225 new words added
Pat/2015/08936834 --- 81116.95130912463 minutes --- 83 new words added
Pat/2015/08936835 --- 82278.69827663898 minutes --- 233 new words added
Pat/2015/08936836 --- 83444.2729652524 minutes --- 296 new words added
Pat/2015/08936837 --- 84610.98105025291 minutes --- 83 new words added
Pat/2015/08936838 --- 85778.34688994885 minutes --- 46 new words added
Pat/2015/08936839 --- 86947.47941378356 minutes --- 128 new words added
Pat/2015/08936840 --- 88121.43592061599 minutes --- 349 new words added
Pat/2015/08936841 --- 89296.71231746674 minutes --- 91 new words added
Pat/2015/08936842 --- 90472.7366113305 minutes --- 48 new words added
Pat/2015/08936843 --- 91651.61148541768 minutes --- 195 new words added
Pat/2015/08936844 --- 92831.05177951256 minutes --- 35 new words added
Pat/2015/08936845 --- 94011.0793687582 minutes --- 36 new words added
Pat/2015/08936846 --- 95192.86559963226 minutes --- 114 new words added
Pat/2015/08936847 --- 96377.42485736212 minutes --- 179 new words added
Pat/2015/08936848 --- 97564.97193477154 minutes --- 190 new words added
Pat/2015/08936849 --- 98753.64559954802 minutes --- 68 new words added
Pat/2015/08936850 --- 99943.72729961078 minutes --- 85 new words added
Pat/2015/08936851 --- 101134.5409835577 minutes --- 42 new words added
Pat/2015/08936852 --- 102327.16006329456 minutes --- 106 new words added
Pat/2015/08936853 --- 103521.75365031957 minutes --- 116 new words added
Pat/2015/08936854 --- 104719.90523468256 minutes --- 209 new words added
Pat/2015/08936855 --- 105918.69507024289 minutes --- 34 new words added
Pat/2015/08936856 --- 107119.73735290368 minutes --- 127 new words added
Pat/2015/08936857 --- 108321.97566925288 minutes --- 65 new words added
Pat/2015/08936858 --- 109526.19066668351 minutes --- 108 new words added
Pat/2015/08936859 --- 110731.41680970589 minutes --- 53 new words added
Pat/2015/08936860 --- 111937.22882315716 minutes --- 29 new words added
