PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08936712 --- 54244.33765225013 minutes --- 72 new words added
Pat/2015/08936713 --- 55276.04681361119 minutes --- 115 new words added
Pat/2015/08936714 --- 56308.27097988129 minutes --- 130 new words added
Pat/2015/08936715 --- 57340.90418533484 minutes --- 99 new words added
Pat/2015/08936716 --- 58373.80654943784 minutes --- 62 new words added
Pat/2015/08936717 --- 59407.97957210541 minutes --- 301 new words added
Pat/2015/08936718 --- 60442.637649353346 minutes --- 108 new words added
Pat/2015/08936719 --- 61478.08562129736 minutes --- 175 new words added
Pat/2015/08936720 --- 62514.8006814758 minutes --- 272 new words added
Pat/2015/08936721 --- 63551.92864398161 minutes --- 80 new words added
Pat/2015/08936722 --- 64589.24400651852 minutes --- 35 new words added
Pat/2015/08936723 --- 65626.7792434891 minutes --- 41 new words added
Pat/2015/08936724 --- 66664.51810951233 minutes --- 37 new words added
Pat/2015/08936725 --- 67702.55089941024 minutes --- 54 new words added
Pat/2015/08936726 --- 68740.8203690966 minutes --- 42 new words added
Pat/2015/08936727 --- 69779.45707662105 minutes --- 66 new words added
Pat/2015/08936728 --- 70818.59916901986 minutes --- 91 new words added
Pat/2015/08936729 --- 71857.96323289473 minutes --- 37 new words added
Pat/2015/08936730 --- 72897.6523542881 minutes --- 55 new words added
Pat/2015/08936731 --- 73938.48434826135 minutes --- 195 new words added
Pat/2015/08936732 --- 74979.58109511931 minutes --- 42 new words added
Pat/2015/08936733 --- 76020.94361077547 minutes --- 41 new words added
Pat/2015/08936734 --- 77063.72402213018 minutes --- 232 new words added
Pat/2015/08936735 --- 78107.599845469 minutes --- 174 new words added
Pat/2015/08936737 --- 79151.79438164234 minutes --- 47 new words added
Pat/2015/08936738 --- 80196.30789708297 minutes --- 46 new words added
Pat/2015/08936739 --- 81241.11004193226 minutes --- 41 new words added
Pat/2015/08936740 --- 82288.77113467455 minutes --- 424 new words added
Pat/2015/08936741 --- 83336.71701689958 minutes --- 38 new words added
Pat/2015/08936742 --- 84385.472419703 minutes --- 110 new words added
Pat/2015/08936743 --- 85434.56463301579 minutes --- 44 new words added
Pat/2015/08936744 --- 86484.40823603868 minutes --- 101 new words added
Pat/2015/08936745 --- 87534.64344863495 minutes --- 50 new words added
Pat/2015/08936746 --- 88585.15265272459 minutes --- 33 new words added
Pat/2015/08936747 --- 89636.39472185771 minutes --- 93 new words added
Pat/2015/08936748 --- 90688.04236277341 minutes --- 49 new words added
Pat/2015/08936749 --- 91740.11677246889 minutes --- 51 new words added
Pat/2015/08936750 --- 92792.73330053488 minutes --- 65 new words added
Pat/2015/08936751 --- 93845.95579262177 minutes --- 72 new words added
Pat/2015/08936752 --- 94899.72736536662 minutes --- 62 new words added
Pat/2015/08936753 --- 95954.37191146215 minutes --- 102 new words added
Pat/2015/08936754 --- 97009.6772800962 minutes --- 75 new words added
Pat/2015/08936755 --- 98068.74372748137 minutes --- 431 new words added
Pat/2015/08936756 --- 99128.0875122428 minutes --- 28 new words added
Pat/2015/08936757 --- 100187.61030006011 minutes --- 17 new words added
Pat/2015/08936758 --- 101247.62432498137 minutes --- 51 new words added
Pat/2015/08936759 --- 102307.87682041725 minutes --- 23 new words added
Pat/2015/08936760 --- 103368.53073081175 minutes --- 40 new words added
