PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08927765 --- 9881.31929432551 minutes --- 411 new words added
Pat/2015/08927766 --- 10119.580322333177 minutes --- 268 new words added
Pat/2015/08927767 --- 10357.873584846655 minutes --- 30 new words added
Pat/2015/08927768 --- 10596.370936012268 minutes --- 192 new words added
Pat/2015/08927769 --- 10834.981481246154 minutes --- 102 new words added
Pat/2015/08927770 --- 11073.732298799356 minutes --- 122 new words added
Pat/2015/08927771 --- 11312.596321427822 minutes --- 98 new words added
Pat/2015/08927772 --- 11551.562223068873 minutes --- 85 new words added
Pat/2015/08927773 --- 11790.744393038749 minutes --- 173 new words added
Pat/2015/08927774 --- 12030.019385739168 minutes --- 73 new words added
Pat/2015/08927775 --- 12269.875521810849 minutes --- 436 new words added
Pat/2015/08927776 --- 12509.868917318185 minutes --- 104 new words added
Pat/2015/08927777 --- 12749.957693167527 minutes --- 70 new words added
Pat/2015/08927778 --- 12990.300906050205 minutes --- 177 new words added
Pat/2015/08927779 --- 13230.787407139936 minutes --- 100 new words added
Pat/2015/08927780 --- 13471.551036385696 minutes --- 190 new words added
Pat/2015/08927781 --- 13712.389852261544 minutes --- 50 new words added
Pat/2015/08927782 --- 13953.2604672273 minutes --- 20 new words added
Pat/2015/08927783 --- 14194.160271700222 minutes --- 18 new words added
Pat/2015/08927784 --- 14435.10206956466 minutes --- 26 new words added
Pat/2015/08927785 --- 14676.085317492485 minutes --- 14 new words added
Pat/2015/08927786 --- 14917.198649362723 minutes --- 80 new words added
Pat/2015/08927787 --- 15158.365985194841 minutes --- 32 new words added
Pat/2015/08927788 --- 15399.546770012379 minutes --- 7 new words added
Pat/2015/08927789 --- 15641.056603078048 minutes --- 193 new words added
Pat/2015/08927790 --- 15882.585758515199 minutes --- 10 new words added
Pat/2015/08927791 --- 16124.279696194331 minutes --- 93 new words added
Pat/2015/08927792 --- 16366.221015930176 minutes --- 138 new words added
Pat/2015/08927793 --- 16608.225746587912 minutes --- 34 new words added
Pat/2015/08927794 --- 16850.54930361112 minutes --- 171 new words added
Pat/2015/08927795 --- 17093.144959708054 minutes --- 133 new words added
Pat/2015/08927796 --- 17335.962657956283 minutes --- 114 new words added
Pat/2015/08927797 --- 17579.304218975703 minutes --- 265 new words added
Pat/2015/08927798 --- 17823.049164235592 minutes --- 199 new words added
Pat/2015/08927799 --- 18066.850456849734 minutes --- 26 new words added
Pat/2015/08927800 --- 18310.81256353855 minutes --- 76 new words added
Pat/2015/08927801 --- 18555.39404492378 minutes --- 290 new words added
Pat/2015/08927802 --- 18800.477876528104 minutes --- 230 new words added
Pat/2015/08927803 --- 19045.951508247854 minutes --- 168 new words added
Pat/2015/08927804 --- 19293.108528594177 minutes --- 734 new words added
Pat/2015/08927805 --- 19542.14750924508 minutes --- 768 new words added
Pat/2015/08927806 --- 19792.39770860672 minutes --- 477 new words added
Pat/2015/08927807 --- 20043.407749720416 minutes --- 295 new words added
Pat/2015/08927808 --- 20295.9243920962 minutes --- 571 new words added
Pat/2015/08927809 --- 20550.241316910586 minutes --- 658 new words added
Pat/2015/08927810 --- 20805.74382844766 minutes --- 417 new words added
Pat/2015/08927811 --- 21062.32011404435 minutes --- 367 new words added
Pat/2015/08927812 --- 21320.6697818319 minutes --- 590 new words added
Pat/2015/08927813 --- 21580.45802963575 minutes --- 464 new words added
Pat/2015/08927814 --- 21841.678006561597 minutes --- 448 new words added
Pat/2015/08927815 --- 22102.92985994021 minutes --- 3 new words added
Pat/2015/08927816 --- 22365.17885783116 minutes --- 296 new words added
Pat/2015/08927817 --- 22627.4422919631 minutes --- 3 new words added
Pat/2015/08927818 --- 22889.73124726216 minutes --- 6 new words added
Pat/2015/08927819 --- 23152.031198378405 minutes --- 2 new words added
Pat/2015/08927820 --- 23414.35675808986 minutes --- 5 new words added
Pat/2015/08927821 --- 23676.686770395438 minutes --- 0 new words added
Pat/2015/08927822 --- 23939.500707070034 minutes --- 133 new words added
Pat/2015/08927823 --- 24202.53109366894 minutes --- 58 new words added
