PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08928127 --- 281.54652114709216 minutes --- 431 new words added
Pat/2015/08928128 --- 563.1123236695926 minutes --- 277 new words added
Pat/2015/08928129 --- 844.6806609471639 minutes --- 261 new words added
Pat/2015/08928130 --- 1126.255275774002 minutes --- 441 new words added
Pat/2015/08928131 --- 1407.840463769436 minutes --- 516 new words added
Pat/2015/08928132 --- 1689.4366798520089 minutes --- 369 new words added
Pat/2015/08928133 --- 1971.0422667503358 minutes --- 239 new words added
Pat/2015/08928134 --- 2252.6534798145294 minutes --- 136 new words added
Pat/2015/08928135 --- 2534.269115738074 minutes --- 95 new words added
Pat/2015/08928136 --- 2815.889257701238 minutes --- 87 new words added
Pat/2015/08928137 --- 3097.5152686754864 minutes --- 104 new words added
Pat/2015/08928138 --- 3379.1694335420925 minutes --- 183 new words added
Pat/2015/08928139 --- 3660.8296981573103 minutes --- 87 new words added
Pat/2015/08928140 --- 3942.495219095548 minutes --- 69 new words added
Pat/2015/08928141 --- 4224.171614277363 minutes --- 133 new words added
Pat/2015/08928142 --- 4505.860003304481 minutes --- 128 new words added
Pat/2015/08928143 --- 4787.5550292889275 minutes --- 68 new words added
Pat/2015/08928144 --- 5069.257224774361 minutes --- 69 new words added
Pat/2015/08928145 --- 5350.966892425219 minutes --- 68 new words added
Pat/2015/08928146 --- 5632.700522069136 minutes --- 205 new words added
Pat/2015/08928147 --- 5914.459517816703 minutes --- 198 new words added
Pat/2015/08928148 --- 6196.24073035717 minutes --- 35 new words added
Pat/2015/08928149 --- 6478.041289273898 minutes --- 132 new words added
Pat/2015/08928150 --- 6759.847476410866 minutes --- 35 new words added
Pat/2015/08928151 --- 7041.685931619008 minutes --- 199 new words added
Pat/2015/08928152 --- 7323.533621986707 minutes --- 52 new words added
Pat/2015/08928153 --- 7605.405472473303 minutes --- 126 new words added
Pat/2015/08928154 --- 7887.2879671971 minutes --- 54 new words added
Pat/2015/08928155 --- 8169.218010691801 minutes --- 235 new words added
Pat/2015/08928156 --- 8451.16019054254 minutes --- 55 new words added
Pat/2015/08928157 --- 8733.107687759399 minutes --- 21 new words added
Pat/2015/08928158 --- 9015.127190383275 minutes --- 233 new words added
Pat/2015/08928159 --- 9297.155120901267 minutes --- 31 new words added
Pat/2015/08928160 --- 9579.280863416196 minutes --- 369 new words added
Pat/2015/08928161 --- 9861.441136276722 minutes --- 122 new words added
Pat/2015/08928162 --- 10143.620497802893 minutes --- 64 new words added
Pat/2015/08928163 --- 10425.849549686909 minutes --- 161 new words added
Pat/2015/08928164 --- 10708.122000881036 minutes --- 116 new words added
Pat/2015/08928165 --- 10990.502031536897 minutes --- 317 new words added
Pat/2015/08928166 --- 11272.908859590689 minutes --- 74 new words added
Pat/2015/08928167 --- 11555.366905272007 minutes --- 136 new words added
Pat/2015/08928168 --- 11837.926321951549 minutes --- 202 new words added
Pat/2015/08928169 --- 12120.588168454171 minutes --- 241 new words added
Pat/2015/08928170 --- 12403.348918541273 minutes --- 228 new words added
Pat/2015/08928171 --- 12686.147148855527 minutes --- 77 new words added
Pat/2015/08928172 --- 12968.990437932809 minutes --- 93 new words added
Pat/2015/08928173 --- 13251.862783265115 minutes --- 57 new words added
Pat/2015/08928174 --- 13534.75263256232 minutes --- 33 new words added
Pat/2015/08928175 --- 13817.673435890674 minutes --- 58 new words added
Pat/2015/08928176 --- 14100.6178708752 minutes --- 43 new words added
Pat/2015/08928177 --- 14383.595206777254 minutes --- 59 new words added
Pat/2015/08928178 --- 14666.612351850668 minutes --- 40 new words added
Pat/2015/08928179 --- 14949.680015214284 minutes --- 87 new words added
Pat/2015/08928180 --- 15232.767148721217 minutes --- 32 new words added
Pat/2015/08928181 --- 15515.892536453406 minutes --- 62 new words added
Pat/2015/08928182 --- 15799.059283733368 minutes --- 66 new words added
Pat/2015/08928183 --- 16082.268775467079 minutes --- 67 new words added
Pat/2015/08928184 --- 16365.555854733784 minutes --- 119 new words added
Pat/2015/08928185 --- 16648.86540568272 minutes --- 33 new words added
Pat/2015/08928186 --- 16932.22585061391 minutes --- 74 new words added
Pat/2015/08928187 --- 17215.66036263704 minutes --- 106 new words added
Pat/2015/08928188 --- 17499.141960263252 minutes --- 41 new words added
Pat/2015/08928189 --- 17782.65328280131 minutes --- 40 new words added
Pat/2015/08928190 --- 18066.2552877903 minutes --- 120 new words added
Pat/2015/08928191 --- 18349.964484099546 minutes --- 138 new words added
Pat/2015/08928192 --- 18633.711226220927 minutes --- 47 new words added
Pat/2015/08928193 --- 18917.493199817338 minutes --- 43 new words added
Pat/2015/08928194 --- 19201.321585035323 minutes --- 56 new words added
Pat/2015/08928195 --- 19485.213284802438 minutes --- 75 new words added
Pat/2015/08928196 --- 19769.14060148398 minutes --- 41 new words added
Pat/2015/08928197 --- 20053.096771240234 minutes --- 32 new words added
Pat/2015/08928198 --- 20337.13546386957 minutes --- 73 new words added
Pat/2015/08928199 --- 20621.208979034425 minutes --- 38 new words added
Pat/2015/08928200 --- 20905.304388840992 minutes --- 23 new words added
