PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08928793 --- 20034.295710297425 minutes --- 195 new words added
Pat/2015/08928794 --- 20353.678350567818 minutes --- 39 new words added
Pat/2015/08928795 --- 20673.126854852835 minutes --- 78 new words added
Pat/2015/08928796 --- 20992.865259488422 minutes --- 342 new words added
Pat/2015/08928797 --- 21312.644032502176 minutes --- 45 new words added
Pat/2015/08928798 --- 21632.456793618203 minutes --- 36 new words added
Pat/2015/08928799 --- 21952.303903834025 minutes --- 37 new words added
Pat/2015/08928800 --- 22272.216463927427 minutes --- 70 new words added
Pat/2015/08928801 --- 22592.148699057103 minutes --- 20 new words added
Pat/2015/08928802 --- 22912.188770079614 minutes --- 94 new words added
Pat/2015/08928803 --- 23232.27870331208 minutes --- 50 new words added
Pat/2015/08928804 --- 23552.46568090121 minutes --- 96 new words added
Pat/2015/08928805 --- 23872.687163352966 minutes --- 33 new words added
Pat/2015/08928806 --- 24192.977821207045 minutes --- 66 new words added
Pat/2015/08928807 --- 24513.292579217752 minutes --- 22 new words added
Pat/2015/08928808 --- 24833.658474600314 minutes --- 47 new words added
Pat/2015/08928809 --- 25154.09836831093 minutes --- 67 new words added
Pat/2015/08928810 --- 25474.71864518722 minutes --- 160 new words added
Pat/2015/08928811 --- 25795.38424252669 minutes --- 38 new words added
Pat/2015/08928812 --- 26116.071683359147 minutes --- 3 new words added
Pat/2015/08928813 --- 26436.86523652474 minutes --- 89 new words added
Pat/2015/08928814 --- 26757.692839924493 minutes --- 27 new words added
Pat/2015/08928815 --- 27078.677546135583 minutes --- 129 new words added
Pat/2015/08928816 --- 27399.735319562755 minutes --- 58 new words added
Pat/2015/08928817 --- 27720.821087241173 minutes --- 21 new words added
Pat/2015/08928818 --- 28041.974354827405 minutes --- 52 new words added
Pat/2015/08928819 --- 28363.163822555543 minutes --- 26 new words added
Pat/2015/08928820 --- 28684.474796795846 minutes --- 91 new words added
Pat/2015/08928821 --- 29005.816320097445 minutes --- 22 new words added
Pat/2015/08928822 --- 29327.27528072993 minutes --- 73 new words added
Pat/2015/08928823 --- 29648.764307292302 minutes --- 21 new words added
Pat/2015/08928824 --- 29970.301849091054 minutes --- 34 new words added
Pat/2015/08928825 --- 30291.979986079536 minutes --- 98 new words added
Pat/2015/08928826 --- 30613.71236173312 minutes --- 37 new words added
Pat/2015/08928827 --- 30935.47366286119 minutes --- 19 new words added
Pat/2015/08928828 --- 31257.312823363147 minutes --- 52 new words added
Pat/2015/08928829 --- 31579.181613783043 minutes --- 19 new words added
Pat/2015/08928830 --- 31901.084819118183 minutes --- 22 new words added
