PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08931141 --- 500.76901462872826 minutes --- 305 new words added
Pat/2015/08931142 --- 1001.5588664889335 minutes --- 571 new words added
Pat/2015/08931143 --- 1502.3522368272145 minutes --- 322 new words added
Pat/2015/08931144 --- 2003.1547620773315 minutes --- 567 new words added
Pat/2015/08931145 --- 2503.9605876286823 minutes --- 148 new words added
Pat/2015/08931146 --- 3004.7745011846223 minutes --- 301 new words added
Pat/2015/08931147 --- 3505.609794342518 minutes --- 610 new words added
Pat/2015/08931148 --- 4006.452226070563 minutes --- 162 new words added
Pat/2015/08931149 --- 4507.306644709905 minutes --- 236 new words added
Pat/2015/08931150 --- 5008.166946482658 minutes --- 101 new words added
Pat/2015/08931151 --- 5509.034722435475 minutes --- 117 new words added
Pat/2015/08931152 --- 6009.936025591692 minutes --- 231 new words added
Pat/2015/08931153 --- 6510.845545903841 minutes --- 103 new words added
Pat/2015/08931154 --- 7011.768658383688 minutes --- 156 new words added
Pat/2015/08931155 --- 7512.711849482855 minutes --- 209 new words added
Pat/2015/08931156 --- 8013.661765948931 minutes --- 63 new words added
Pat/2015/08931157 --- 8514.637312702338 minutes --- 198 new words added
Pat/2015/08931158 --- 9015.650064520041 minutes --- 299 new words added
Pat/2015/08931159 --- 9516.684362181028 minutes --- 157 new words added
Pat/2015/08931160 --- 10017.726568126678 minutes --- 50 new words added
Pat/2015/08931161 --- 10518.781824970245 minutes --- 79 new words added
Pat/2015/08931162 --- 11019.867304384708 minutes --- 82 new words added
Pat/2015/08931163 --- 11520.960901300112 minutes --- 46 new words added
Pat/2015/08931164 --- 12022.080463671684 minutes --- 143 new words added
Pat/2015/08931165 --- 12523.212252104282 minutes --- 62 new words added
Pat/2015/08931166 --- 13024.375357031822 minutes --- 152 new words added
Pat/2015/08931167 --- 13525.560997255643 minutes --- 105 new words added
Pat/2015/08931168 --- 14026.764937380949 minutes --- 81 new words added
Pat/2015/08931169 --- 14527.99210306406 minutes --- 97 new words added
Pat/2015/08931170 --- 15029.265135629972 minutes --- 187 new words added
Pat/2015/08931171 --- 15530.610578306516 minutes --- 272 new words added
Pat/2015/08931172 --- 16031.980489647389 minutes --- 24 new words added
Pat/2015/08931173 --- 16533.396922135355 minutes --- 155 new words added
Pat/2015/08931174 --- 17034.86686942975 minutes --- 173 new words added
Pat/2015/08931175 --- 17536.397536611556 minutes --- 187 new words added
Pat/2015/08931176 --- 18037.95242988666 minutes --- 70 new words added
Pat/2015/08931177 --- 18539.60414117972 minutes --- 252 new words added
Pat/2015/08931178 --- 19041.28327135245 minutes --- 73 new words added
Pat/2015/08931179 --- 19543.008285741013 minutes --- 117 new words added
Pat/2015/08931180 --- 20044.77133701245 minutes --- 94 new words added
Pat/2015/08931181 --- 20546.56643802325 minutes --- 76 new words added
Pat/2015/08931182 --- 21048.526311846574 minutes --- 324 new words added
Pat/2015/08931183 --- 21550.531137069065 minutes --- 93 new words added
Pat/2015/08931184 --- 22052.55629838705 minutes --- 41 new words added
Pat/2015/08931185 --- 22554.614786322913 minutes --- 66 new words added
Pat/2015/08931186 --- 23056.737695837022 minutes --- 124 new words added
Pat/2015/08931187 --- 23558.904365686576 minutes --- 81 new words added
Pat/2015/08931188 --- 24061.11269763708 minutes --- 75 new words added
Pat/2015/08931189 --- 24563.506720451514 minutes --- 325 new words added
Pat/2015/08931190 --- 25065.91437704166 minutes --- 22 new words added
Pat/2015/08931191 --- 25568.38229263226 minutes --- 98 new words added
Pat/2015/08931192 --- 26071.013139494262 minutes --- 228 new words added
Pat/2015/08931193 --- 26573.67534576257 minutes --- 47 new words added
Pat/2015/08931194 --- 27076.379033887388 minutes --- 61 new words added
Pat/2015/08931195 --- 27579.157207012177 minutes --- 108 new words added
Pat/2015/08931196 --- 28081.97408128977 minutes --- 53 new words added
Pat/2015/08931197 --- 28584.83554612398 minutes --- 61 new words added
Pat/2015/08931198 --- 29087.7623615702 minutes --- 86 new words added
Pat/2015/08931199 --- 29590.72089957396 minutes --- 41 new words added
Pat/2015/08931200 --- 30093.696633485953 minutes --- 21 new words added
Pat/2015/08931201 --- 30596.703731536865 minutes --- 38 new words added
Pat/2015/08931202 --- 31099.767389841876 minutes --- 48 new words added
Pat/2015/08931203 --- 31602.918552776177 minutes --- 106 new words added
Pat/2015/08931204 --- 32106.114734101295 minutes --- 53 new words added
Pat/2015/08931205 --- 32609.376220560072 minutes --- 76 new words added
Pat/2015/08931206 --- 33112.71783358256 minutes --- 90 new words added
Pat/2015/08931207 --- 33616.11669974725 minutes --- 63 new words added
Pat/2015/08931208 --- 34119.656427899994 minutes --- 154 new words added
Pat/2015/08931209 --- 34623.62157175938 minutes --- 445 new words added
Pat/2015/08931210 --- 35127.597567379475 minutes --- 10 new words added
Pat/2015/08931211 --- 35631.637052937345 minutes --- 62 new words added
Pat/2015/08931212 --- 36135.77293366591 minutes --- 76 new words added
Pat/2015/08931213 --- 36639.97048010826 minutes --- 58 new words added
Pat/2015/08931214 --- 37144.26729643345 minutes --- 93 new words added
Pat/2015/08931215 --- 37648.65258923769 minutes --- 81 new words added
Pat/2015/08931216 --- 38153.16304395596 minutes --- 112 new words added
Pat/2015/08931217 --- 38657.788021357854 minutes --- 100 new words added
Pat/2015/08931218 --- 39162.46823912859 minutes --- 47 new words added
Pat/2015/08931219 --- 39667.18244503737 minutes --- 28 new words added
Pat/2015/08931220 --- 40171.952230064075 minutes --- 46 new words added
Pat/2015/08931221 --- 40676.76656209628 minutes --- 36 new words added
Pat/2015/08931222 --- 41181.6366756916 minutes --- 31 new words added
Pat/2015/08931223 --- 41686.592559234305 minutes --- 68 new words added
Pat/2015/08931224 --- 42191.62196902831 minutes --- 57 new words added
Pat/2015/08931225 --- 42696.798461643855 minutes --- 112 new words added
Pat/2015/08931226 --- 43202.027911182246 minutes --- 39 new words added
Pat/2015/08931227 --- 43707.31984412273 minutes --- 46 new words added
Pat/2015/08931228 --- 44213.122905103366 minutes --- 374 new words added
Pat/2015/08931229 --- 44718.986243967214 minutes --- 42 new words added
Pat/2015/08931230 --- 45225.24971361955 minutes --- 279 new words added
Pat/2015/08931231 --- 45731.57940857013 minutes --- 44 new words added
Pat/2015/08931232 --- 46237.95699992577 minutes --- 19 new words added
Pat/2015/08931233 --- 46744.397521833576 minutes --- 40 new words added
Pat/2015/08931234 --- 47251.13553415139 minutes --- 192 new words added
Pat/2015/08931235 --- 47757.96615811189 minutes --- 58 new words added
Pat/2015/08931236 --- 48264.945855911574 minutes --- 92 new words added
Pat/2015/08931237 --- 48771.992069864275 minutes --- 40 new words added
Pat/2015/08931238 --- 49279.34127657414 minutes --- 183 new words added
Pat/2015/08931239 --- 49786.76115410328 minutes --- 41 new words added
Pat/2015/08931240 --- 50294.383885844545 minutes --- 118 new words added
