PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08935857 --- 772.6499595840772 minutes --- 959 new words added
Pat/2015/08935858 --- 1545.3312389095624 minutes --- 283 new words added
Pat/2015/08935859 --- 2318.0248258074125 minutes --- 172 new words added
Pat/2015/08935860 --- 3090.744362747669 minutes --- 298 new words added
Pat/2015/08935861 --- 3863.4921248753867 minutes --- 236 new words added
Pat/2015/08935862 --- 4636.274478574594 minutes --- 243 new words added
Pat/2015/08935863 --- 5409.075843040148 minutes --- 107 new words added
Pat/2015/08935864 --- 6181.956213847796 minutes --- 421 new words added
Pat/2015/08935865 --- 6954.888295674324 minutes --- 228 new words added
Pat/2015/08935866 --- 7727.846664174398 minutes --- 91 new words added
Pat/2015/08935867 --- 8500.907633662224 minutes --- 350 new words added
Pat/2015/08935868 --- 9274.079171101252 minutes --- 277 new words added
Pat/2015/08935869 --- 10047.311351851622 minutes --- 156 new words added
Pat/2015/08935870 --- 10820.574233218034 minutes --- 68 new words added
Pat/2015/08935871 --- 11593.902346054712 minutes --- 142 new words added
Pat/2015/08935872 --- 12367.264445499579 minutes --- 63 new words added
Pat/2015/08935873 --- 13140.679145272572 minutes --- 98 new words added
Pat/2015/08935874 --- 13914.134502589703 minutes --- 68 new words added
Pat/2015/08935875 --- 14687.632184811433 minutes --- 67 new words added
Pat/2015/08935876 --- 15461.203358062108 minutes --- 115 new words added
Pat/2015/08935877 --- 16234.866104475657 minutes --- 137 new words added
Pat/2015/08935878 --- 17008.628995303312 minutes --- 115 new words added
Pat/2015/08935879 --- 17782.49060801665 minutes --- 129 new words added
Pat/2015/08935880 --- 18556.655183796087 minutes --- 379 new words added
Pat/2015/08935881 --- 19331.043511096635 minutes --- 250 new words added
Pat/2015/08935882 --- 20105.583783908685 minutes --- 156 new words added
Pat/2015/08935883 --- 20880.267783347765 minutes --- 138 new words added
Pat/2015/08935884 --- 21655.041603553294 minutes --- 80 new words added
Pat/2015/08935885 --- 22429.876145493985 minutes --- 50 new words added
Pat/2015/08935886 --- 23204.786549810568 minutes --- 61 new words added
Pat/2015/08935887 --- 23979.75563862721 minutes --- 44 new words added
Pat/2015/08935888 --- 24754.984635861714 minutes --- 193 new words added
Pat/2015/08935889 --- 25530.373462994892 minutes --- 118 new words added
Pat/2015/08935890 --- 26305.845017913976 minutes --- 56 new words added
Pat/2015/08935891 --- 27081.842188429833 minutes --- 367 new words added
Pat/2015/08935892 --- 27858.004847268265 minutes --- 104 new words added
Pat/2015/08935893 --- 28634.294915457565 minutes --- 75 new words added
Pat/2015/08935894 --- 29410.772553070386 minutes --- 110 new words added
Pat/2015/08935895 --- 30187.317996887366 minutes --- 35 new words added
Pat/2015/08935896 --- 30964.049845238525 minutes --- 102 new words added
Pat/2015/08935897 --- 31741.292401631672 minutes --- 275 new words added
Pat/2015/08935898 --- 32518.720801103114 minutes --- 84 new words added
Pat/2015/08935899 --- 33296.30573821068 minutes --- 74 new words added
Pat/2015/08935900 --- 34074.09241241217 minutes --- 94 new words added
Pat/2015/08935901 --- 34852.01327582995 minutes --- 59 new words added
Pat/2015/08935902 --- 35630.05024593671 minutes --- 49 new words added
Pat/2015/08935903 --- 36408.27053833008 minutes --- 78 new words added
Pat/2015/08935904 --- 37186.64607058764 minutes --- 63 new words added
Pat/2015/08935905 --- 37965.46896170378 minutes --- 185 new words added
Pat/2015/08935906 --- 38744.50724997918 minutes --- 84 new words added
Pat/2015/08935907 --- 39523.75057762861 minutes --- 77 new words added
Pat/2015/08935908 --- 40303.261746954915 minutes --- 93 new words added
Pat/2015/08935909 --- 41082.99421574672 minutes --- 79 new words added
Pat/2015/08935910 --- 41862.97830490271 minutes --- 88 new words added
Pat/2015/08935911 --- 42643.24108425776 minutes --- 95 new words added
Pat/2015/08935912 --- 43423.76277145942 minutes --- 85 new words added
Pat/2015/08935913 --- 44204.53757255872 minutes --- 81 new words added
Pat/2015/08935914 --- 44985.44536055326 minutes --- 40 new words added
Pat/2015/08935915 --- 45766.5471948425 minutes --- 59 new words added
Pat/2015/08935916 --- 46547.793212703866 minutes --- 42 new words added
Pat/2015/08935917 --- 47329.199967928726 minutes --- 46 new words added
Pat/2015/08935918 --- 48111.10785610278 minutes --- 142 new words added
Pat/2015/08935919 --- 48893.169463781516 minutes --- 41 new words added
Pat/2015/08935920 --- 49675.351920036475 minutes --- 31 new words added
Pat/2015/08935921 --- 50457.983060340084 minutes --- 122 new words added
Pat/2015/08935922 --- 51240.827581946054 minutes --- 55 new words added
Pat/2015/08935923 --- 52023.95498513381 minutes --- 72 new words added
Pat/2015/08935924 --- 52807.26067605019 minutes --- 43 new words added
Pat/2015/08935925 --- 53590.67377291123 minutes --- 24 new words added
Pat/2015/08935926 --- 54374.18355872234 minutes --- 21 new words added
Pat/2015/08935927 --- 55158.04447957675 minutes --- 84 new words added
Pat/2015/08935928 --- 55942.22263741493 minutes --- 70 new words added
Pat/2015/08935929 --- 56726.71741206646 minutes --- 72 new words added
Pat/2015/08935930 --- 57511.51845567227 minutes --- 68 new words added
Pat/2015/08935931 --- 58296.645679454006 minutes --- 69 new words added
Pat/2015/08935932 --- 59082.38822900057 minutes --- 134 new words added
Pat/2015/08935933 --- 59868.45592576265 minutes --- 68 new words added
Pat/2015/08935934 --- 60655.799343975385 minutes --- 268 new words added
Pat/2015/08935935 --- 61443.48386163314 minutes --- 67 new words added
Pat/2015/08935936 --- 62231.43592427571 minutes --- 51 new words added
Pat/2015/08935937 --- 63019.51974428892 minutes --- 23 new words added
Pat/2015/08935938 --- 63807.88131164313 minutes --- 48 new words added
Pat/2015/08935939 --- 64596.672529105344 minutes --- 79 new words added
Pat/2015/08935940 --- 65385.62765885194 minutes --- 28 new words added
Pat/2015/08935941 --- 66175.67267115116 minutes --- 200 new words added
Pat/2015/08935942 --- 66966.0831258297 minutes --- 63 new words added
Pat/2015/08935943 --- 67756.89933977922 minutes --- 69 new words added
Pat/2015/08935944 --- 68547.84636443456 minutes --- 20 new words added
Pat/2015/08935945 --- 69339.4555489858 minutes --- 111 new words added
Pat/2015/08935946 --- 70131.247039783 minutes --- 28 new words added
Pat/2015/08935947 --- 70923.13323493004 minutes --- 13 new words added
Pat/2015/08935948 --- 71715.30355114937 minutes --- 41 new words added
Pat/2015/08935949 --- 72507.6648268342 minutes --- 28 new words added
Pat/2015/08935950 --- 73300.44157562654 minutes --- 64 new words added
Pat/2015/08935951 --- 74093.36301077207 minutes --- 20 new words added
Pat/2015/08935952 --- 74886.49004076322 minutes --- 29 new words added
Pat/2015/08935953 --- 75680.19186466138 minutes --- 86 new words added
Pat/2015/08935954 --- 76474.16818020344 minutes --- 39 new words added
Pat/2015/08935955 --- 77268.38965982993 minutes --- 34 new words added
Pat/2015/08935956 --- 78062.75826656024 minutes --- 19 new words added
