PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08927221 --- 46.329411419232684 minutes --- 705 new words added
Pat/2015/08927222 --- 92.68585238854091 minutes --- 932 new words added
Pat/2015/08927223 --- 139.0690749526024 minutes --- 1287 new words added
Pat/2015/08927224 --- 185.49010602235793 minutes --- 1035 new words added
Pat/2015/08927225 --- 231.94476081132888 minutes --- 686 new words added
Pat/2015/08927226 --- 278.42960157394407 minutes --- 482 new words added
Pat/2015/08927227 --- 324.92830728292466 minutes --- 168 new words added
Pat/2015/08927228 --- 371.448959783713 minutes --- 263 new words added
Pat/2015/08927229 --- 418.07249751885735 minutes --- 1041 new words added
Pat/2015/08927230 --- 464.7392792582512 minutes --- 360 new words added
Pat/2015/08927231 --- 511.58257054487865 minutes --- 1235 new words added
Pat/2015/08927232 --- 558.5752809921901 minutes --- 770 new words added
Pat/2015/08927233 --- 605.6227707187335 minutes --- 283 new words added
Pat/2015/08927234 --- 652.6905543049177 minutes --- 95 new words added
Pat/2015/08927235 --- 700.0506211797397 minutes --- 1236 new words added
Pat/2015/08927236 --- 747.4443330009778 minutes --- 125 new words added
Pat/2015/08927237 --- 794.8943856159846 minutes --- 197 new words added
Pat/2015/08927238 --- 842.4155440688133 minutes --- 231 new words added
Pat/2015/08927239 --- 890.0017500996589 minutes --- 199 new words added
Pat/2015/08927240 --- 937.6674265980721 minutes --- 231 new words added
Pat/2015/08927241 --- 985.6701804081599 minutes --- 903 new words added
Pat/2015/08927242 --- 1033.8038288752239 minutes --- 279 new words added
Pat/2015/08927243 --- 1082.0490876754125 minutes --- 257 new words added
Pat/2015/08927244 --- 1130.5395068645478 minutes --- 532 new words added
Pat/2015/08927245 --- 1179.2058021982511 minutes --- 356 new words added
Pat/2015/08927246 --- 1227.9666996359824 minutes --- 176 new words added
Pat/2015/08927247 --- 1276.9859583139419 minutes --- 458 new words added
Pat/2015/08927248 --- 1326.2278920094172 minutes --- 364 new words added
Pat/2015/08927249 --- 1376.9433348933856 minutes --- 2207 new words added
Pat/2015/08927250 --- 1427.8562016010285 minutes --- 266 new words added
Pat/2015/08927251 --- 1479.138782811165 minutes --- 475 new words added
Pat/2015/08927252 --- 1530.7101902564366 minutes --- 330 new words added
Pat/2015/08927253 --- 1582.364438132445 minutes --- 96 new words added
Pat/2015/08927254 --- 1634.3267936150232 minutes --- 347 new words added
Pat/2015/08927255 --- 1686.5042882959049 minutes --- 233 new words added
Pat/2015/08927256 --- 1738.8162946859995 minutes --- 140 new words added
Pat/2015/08927257 --- 1791.2316778818765 minutes --- 104 new words added
Pat/2015/08927258 --- 1843.8236860871316 minutes --- 173 new words added
Pat/2015/08927259 --- 1896.7662380536397 minutes --- 333 new words added
Pat/2015/08927260 --- 1950.0059296329816 minutes --- 272 new words added
Pat/2015/08927261 --- 2003.3613863229752 minutes --- 102 new words added
Pat/2015/08927262 --- 2056.892267370224 minutes --- 134 new words added
Pat/2015/08927263 --- 2110.5330263455708 minutes --- 91 new words added
Pat/2015/08927264 --- 2164.4078161279363 minutes --- 190 new words added
Pat/2015/08927265 --- 2218.509985347589 minutes --- 180 new words added
