PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930139 --- 420.1857707222303 minutes --- 340 new words added
Pat/2015/08930140 --- 840.4006531198819 minutes --- 1308 new words added
Pat/2015/08930141 --- 1260.621625916163 minutes --- 343 new words added
Pat/2015/08930142 --- 1680.8505454500516 minutes --- 342 new words added
Pat/2015/08930143 --- 2101.0877406199775 minutes --- 282 new words added
Pat/2015/08930144 --- 2521.338984199365 minutes --- 388 new words added
Pat/2015/08930145 --- 2941.610277791818 minutes --- 419 new words added
Pat/2015/08930146 --- 3361.9210993131 minutes --- 688 new words added
Pat/2015/08930147 --- 3782.250785020987 minutes --- 268 new words added
Pat/2015/08930148 --- 4202.620381895701 minutes --- 471 new words added
Pat/2015/08930149 --- 4623.011854724089 minutes --- 231 new words added
Pat/2015/08930150 --- 5043.439020784696 minutes --- 177 new words added
Pat/2015/08930151 --- 5463.877024813493 minutes --- 85 new words added
Pat/2015/08930152 --- 5884.3495735526085 minutes --- 280 new words added
Pat/2015/08930153 --- 6304.835097885132 minutes --- 94 new words added
Pat/2015/08930154 --- 6725.329614202182 minutes --- 61 new words added
Pat/2015/08930155 --- 7145.840871345997 minutes --- 108 new words added
Pat/2015/08930156 --- 7566.38637770017 minutes --- 203 new words added
Pat/2015/08930157 --- 7986.946963195006 minutes --- 84 new words added
Pat/2015/08930158 --- 8407.567875929673 minutes --- 314 new words added
Pat/2015/08930159 --- 8828.205386837324 minutes --- 79 new words added
Pat/2015/08930160 --- 9248.879998048147 minutes --- 90 new words added
Pat/2015/08930161 --- 9669.562683908145 minutes --- 34 new words added
Pat/2015/08930162 --- 10090.302628894648 minutes --- 236 new words added
Pat/2015/08930163 --- 10511.111017187437 minutes --- 266 new words added
Pat/2015/08930164 --- 10931.957992132504 minutes --- 142 new words added
Pat/2015/08930165 --- 11352.864899659156 minutes --- 208 new words added
Pat/2015/08930166 --- 11773.796291164557 minutes --- 80 new words added
Pat/2015/08930167 --- 12194.783747573694 minutes --- 175 new words added
Pat/2015/08930168 --- 12615.810012276967 minutes --- 115 new words added
Pat/2015/08930169 --- 13036.92843824625 minutes --- 262 new words added
Pat/2015/08930170 --- 13458.239640990892 minutes --- 468 new words added
Pat/2015/08930171 --- 13879.579338649908 minutes --- 70 new words added
Pat/2015/08930172 --- 14301.103150896231 minutes --- 433 new words added
Pat/2015/08930173 --- 14722.659679663182 minutes --- 70 new words added
Pat/2015/08930174 --- 15144.282500048479 minutes --- 138 new words added
Pat/2015/08930175 --- 15565.969107655685 minutes --- 127 new words added
Pat/2015/08930176 --- 15987.755486353239 minutes --- 193 new words added
Pat/2015/08930177 --- 16409.609571135043 minutes --- 126 new words added
Pat/2015/08930178 --- 16832.03254442215 minutes --- 992 new words added
Pat/2015/08930179 --- 17254.523707930246 minutes --- 108 new words added
Pat/2015/08930180 --- 17677.210535895825 minutes --- 275 new words added
Pat/2015/08930181 --- 18100.064957543214 minutes --- 248 new words added
Pat/2015/08930182 --- 18522.971725948653 minutes --- 74 new words added
Pat/2015/08930183 --- 18945.97897949616 minutes --- 139 new words added
Pat/2015/08930184 --- 19369.127037890754 minutes --- 189 new words added
Pat/2015/08930185 --- 19792.34345731735 minutes --- 88 new words added
Pat/2015/08930186 --- 20215.63159997066 minutes --- 90 new words added
Pat/2015/08930187 --- 20639.026455744108 minutes --- 131 new words added
Pat/2015/08930188 --- 21062.453053275745 minutes --- 37 new words added
Pat/2015/08930189 --- 21485.928056319553 minutes --- 56 new words added
Pat/2015/08930190 --- 21909.475692490738 minutes --- 63 new words added
Pat/2015/08930191 --- 22333.52994530598 minutes --- 557 new words added
Pat/2015/08930192 --- 22757.887988384566 minutes --- 316 new words added
Pat/2015/08930193 --- 23182.247151100637 minutes --- 0 new words added
Pat/2015/08930194 --- 23606.66977437337 minutes --- 60 new words added
Pat/2015/08930195 --- 24031.206762488684 minutes --- 110 new words added
Pat/2015/08930196 --- 24455.790933167933 minutes --- 44 new words added
Pat/2015/08930197 --- 24880.48011458715 minutes --- 93 new words added
Pat/2015/08930198 --- 25305.38723268509 minutes --- 198 new words added
Pat/2015/08930199 --- 25730.417404143016 minutes --- 108 new words added
Pat/2015/08930200 --- 26155.553036757312 minutes --- 72 new words added
Pat/2015/08930201 --- 26580.69497115612 minutes --- 4 new words added
Pat/2015/08930202 --- 27005.987496701877 minutes --- 124 new words added
Pat/2015/08930203 --- 27431.575157356263 minutes --- 239 new words added
Pat/2015/08930204 --- 27857.8123229901 minutes --- 507 new words added
Pat/2015/08930205 --- 28284.205882155897 minutes --- 117 new words added
Pat/2015/08930206 --- 28710.77248424689 minutes --- 127 new words added
Pat/2015/08930207 --- 29137.51753834486 minutes --- 128 new words added
