PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930778 --- 18024.62891003688 minutes --- 213 new words added
Pat/2015/08930779 --- 18499.487275493146 minutes --- 106 new words added
Pat/2015/08930780 --- 18974.37074448665 minutes --- 65 new words added
Pat/2015/08930781 --- 19449.284693141777 minutes --- 76 new words added
Pat/2015/08930782 --- 19924.26398527225 minutes --- 119 new words added
Pat/2015/08930783 --- 20399.27245101134 minutes --- 68 new words added
Pat/2015/08930784 --- 20874.36314901511 minutes --- 188 new words added
Pat/2015/08930785 --- 21349.524707452456 minutes --- 145 new words added
Pat/2015/08930786 --- 21824.70033213695 minutes --- 28 new words added
Pat/2015/08930787 --- 22299.92029794852 minutes --- 89 new words added
Pat/2015/08930788 --- 22775.196640563012 minutes --- 109 new words added
Pat/2015/08930789 --- 23250.563500213622 minutes --- 169 new words added
Pat/2015/08930790 --- 23725.952843304476 minutes --- 40 new words added
Pat/2015/08930791 --- 24201.370936203002 minutes --- 50 new words added
Pat/2015/08930792 --- 24676.82657895088 minutes --- 31 new words added
Pat/2015/08930793 --- 25152.32131136656 minutes --- 65 new words added
Pat/2015/08930794 --- 25627.842777860165 minutes --- 41 new words added
Pat/2015/08930795 --- 26103.39410096407 minutes --- 47 new words added
Pat/2015/08930796 --- 26578.989415125052 minutes --- 64 new words added
Pat/2015/08930797 --- 27054.618171370028 minutes --- 46 new words added
Pat/2015/08930798 --- 27530.303480748335 minutes --- 85 new words added
Pat/2015/08930799 --- 28006.03672988415 minutes --- 70 new words added
Pat/2015/08930800 --- 28481.839596398673 minutes --- 99 new words added
Pat/2015/08930801 --- 28957.70083621343 minutes --- 80 new words added
Pat/2015/08930802 --- 29433.616211160024 minutes --- 49 new words added
Pat/2015/08930803 --- 29909.625675495467 minutes --- 125 new words added
Pat/2015/08930804 --- 30385.716871118544 minutes --- 106 new words added
Pat/2015/08930805 --- 30861.94422092438 minutes --- 171 new words added
Pat/2015/08930806 --- 31338.250283376376 minutes --- 96 new words added
Pat/2015/08930807 --- 31814.631620748838 minutes --- 89 new words added
Pat/2015/08930808 --- 32291.065885468324 minutes --- 61 new words added
Pat/2015/08930809 --- 32767.533378950753 minutes --- 37 new words added
Pat/2015/08930810 --- 33244.05150072177 minutes --- 55 new words added
Pat/2015/08930811 --- 33720.67608151833 minutes --- 116 new words added
Pat/2015/08930812 --- 34197.42168520291 minutes --- 112 new words added
Pat/2015/08930813 --- 34674.28525035779 minutes --- 124 new words added
Pat/2015/08930814 --- 35151.2480161349 minutes --- 102 new words added
Pat/2015/08930815 --- 35628.45512897571 minutes --- 243 new words added
Pat/2015/08930816 --- 36105.72060186863 minutes --- 56 new words added
Pat/2015/08930817 --- 36583.08490252495 minutes --- 94 new words added
Pat/2015/08930818 --- 37060.59070281983 minutes --- 132 new words added
Pat/2015/08930819 --- 37538.16975369851 minutes --- 66 new words added
Pat/2015/08930820 --- 38015.87226897478 minutes --- 110 new words added
Pat/2015/08930821 --- 38493.68228929838 minutes --- 93 new words added
Pat/2015/08930822 --- 38971.723908027016 minutes --- 183 new words added
Pat/2015/08930823 --- 39449.86156007449 minutes --- 79 new words added
Pat/2015/08930824 --- 39928.10735541185 minutes --- 87 new words added
Pat/2015/08930825 --- 40406.40918493668 minutes --- 40 new words added
Pat/2015/08930826 --- 40884.82519613902 minutes --- 86 new words added
Pat/2015/08930827 --- 41363.40899506013 minutes --- 112 new words added
Pat/2015/08930828 --- 41842.040972554685 minutes --- 35 new words added
Pat/2015/08930829 --- 42320.72602032025 minutes --- 39 new words added
Pat/2015/08930830 --- 42799.480914835134 minutes --- 51 new words added
Pat/2015/08930831 --- 43278.28792989651 minutes --- 37 new words added
Pat/2015/08930832 --- 43757.322766200705 minutes --- 150 new words added
Pat/2015/08930833 --- 44236.49493569533 minutes --- 93 new words added
Pat/2015/08930834 --- 44715.797138460475 minutes --- 89 new words added
Pat/2015/08930835 --- 45195.18436337709 minutes --- 57 new words added
Pat/2015/08930836 --- 45675.426256775856 minutes --- 555 new words added
Pat/2015/08930837 --- 46155.9005031387 minutes --- 146 new words added
Pat/2015/08930838 --- 46636.44843824705 minutes --- 45 new words added
Pat/2015/08930839 --- 47117.094039165975 minutes --- 59 new words added
Pat/2015/08930840 --- 47597.80401939948 minutes --- 38 new words added
