PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08931081 --- 20259.157019543647 minutes --- 74 new words added
Pat/2015/08931082 --- 20754.041356027126 minutes --- 41 new words added
Pat/2015/08931083 --- 21248.98771193425 minutes --- 118 new words added
Pat/2015/08931084 --- 21743.99412609339 minutes --- 112 new words added
Pat/2015/08931085 --- 22239.020779383183 minutes --- 35 new words added
Pat/2015/08931086 --- 22734.073070494334 minutes --- 44 new words added
Pat/2015/08931087 --- 23229.20892841816 minutes --- 143 new words added
Pat/2015/08931088 --- 23724.435423676172 minutes --- 150 new words added
Pat/2015/08931089 --- 24219.693299778304 minutes --- 50 new words added
Pat/2015/08931090 --- 24714.990047589938 minutes --- 60 new words added
Pat/2015/08931091 --- 25210.313576698303 minutes --- 40 new words added
Pat/2015/08931092 --- 25705.73864676555 minutes --- 127 new words added
Pat/2015/08931093 --- 26201.189238993327 minutes --- 36 new words added
Pat/2015/08931094 --- 26696.805376716457 minutes --- 233 new words added
Pat/2015/08931095 --- 27192.526306597392 minutes --- 141 new words added
Pat/2015/08931096 --- 27688.27110163768 minutes --- 31 new words added
Pat/2015/08931097 --- 28184.095071836313 minutes --- 101 new words added
Pat/2015/08931098 --- 28679.96659262975 minutes --- 60 new words added
Pat/2015/08931099 --- 29175.886475559077 minutes --- 59 new words added
Pat/2015/08931100 --- 29671.84141758283 minutes --- 42 new words added
Pat/2015/08931101 --- 30167.88216799895 minutes --- 102 new words added
Pat/2015/08931102 --- 30663.965263501803 minutes --- 28 new words added
Pat/2015/08931103 --- 31160.1065776666 minutes --- 64 new words added
Pat/2015/08931104 --- 31656.291255839667 minutes --- 47 new words added
Pat/2015/08931105 --- 32152.53769851923 minutes --- 64 new words added
Pat/2015/08931106 --- 32648.902259075643 minutes --- 126 new words added
Pat/2015/08931107 --- 33145.38347569307 minutes --- 120 new words added
Pat/2015/08931108 --- 33642.01957434813 minutes --- 156 new words added
Pat/2015/08931109 --- 34138.738339773816 minutes --- 80 new words added
Pat/2015/08931110 --- 34635.483256236716 minutes --- 24 new words added
Pat/2015/08931111 --- 35132.39437114398 minutes --- 155 new words added
Pat/2015/08931112 --- 35629.4303443551 minutes --- 97 new words added
Pat/2015/08931113 --- 36126.50999093453 minutes --- 38 new words added
Pat/2015/08931114 --- 36624.110306664305 minutes --- 455 new words added
Pat/2015/08931115 --- 37121.80131390492 minutes --- 75 new words added
Pat/2015/08931116 --- 37619.606465518475 minutes --- 94 new words added
Pat/2015/08931117 --- 38117.479178333284 minutes --- 55 new words added
Pat/2015/08931118 --- 38615.46292368571 minutes --- 88 new words added
Pat/2015/08931119 --- 39113.63275324504 minutes --- 147 new words added
Pat/2015/08931120 --- 39611.91785920461 minutes --- 89 new words added
Pat/2015/08931121 --- 40110.28845502933 minutes --- 65 new words added
Pat/2015/08931122 --- 40608.77388891379 minutes --- 73 new words added
Pat/2015/08931123 --- 41107.38189167976 minutes --- 90 new words added
Pat/2015/08931124 --- 41606.0768781662 minutes --- 62 new words added
Pat/2015/08931125 --- 42104.8190122207 minutes --- 33 new words added
Pat/2015/08931126 --- 42603.630327574414 minutes --- 48 new words added
Pat/2015/08931127 --- 43102.899625305334 minutes --- 313 new words added
Pat/2015/08931128 --- 43602.32439817588 minutes --- 103 new words added
Pat/2015/08931129 --- 44101.85570730766 minutes --- 69 new words added
Pat/2015/08931130 --- 44601.4791019996 minutes --- 59 new words added
Pat/2015/08931131 --- 45101.242943747835 minutes --- 89 new words added
Pat/2015/08931132 --- 45601.208062152065 minutes --- 115 new words added
Pat/2015/08931133 --- 46101.277982890606 minutes --- 64 new words added
Pat/2015/08931134 --- 46601.49853180249 minutes --- 90 new words added
Pat/2015/08931135 --- 47101.75404292742 minutes --- 20 new words added
Pat/2015/08931136 --- 47602.09797604482 minutes --- 51 new words added
Pat/2015/08931137 --- 48102.54606543382 minutes --- 60 new words added
Pat/2015/08931138 --- 48603.12606231371 minutes --- 75 new words added
Pat/2015/08931139 --- 49103.78162555297 minutes --- 42 new words added
Pat/2015/08931140 --- 49604.504592823985 minutes --- 37 new words added
