PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08931942 --- 546.7940845608712 minutes --- 1231 new words added
Pat/2015/08931943 --- 1093.6103381911914 minutes --- 341 new words added
Pat/2015/08931944 --- 1640.4295463601748 minutes --- 178 new words added
Pat/2015/08931945 --- 2187.256908039252 minutes --- 380 new words added
Pat/2015/08931946 --- 2734.0876372496286 minutes --- 124 new words added
Pat/2015/08931947 --- 3280.928664672375 minutes --- 326 new words added
Pat/2015/08931948 --- 3827.7895413716633 minutes --- 474 new words added
Pat/2015/08931949 --- 4374.656818536917 minutes --- 132 new words added
Pat/2015/08931950 --- 4921.579055146376 minutes --- 917 new words added
Pat/2015/08931951 --- 5468.5234552025795 minutes --- 286 new words added
Pat/2015/08931952 --- 6015.4878012180325 minutes --- 236 new words added
Pat/2015/08931953 --- 6562.503627475103 minutes --- 352 new words added
Pat/2015/08931954 --- 7109.526433801651 minutes --- 62 new words added
Pat/2015/08931955 --- 7656.5637171626095 minutes --- 126 new words added
Pat/2015/08931956 --- 8203.611613388855 minutes --- 85 new words added
Pat/2015/08931957 --- 8750.680710792542 minutes --- 160 new words added
Pat/2015/08931958 --- 9297.771610558033 minutes --- 150 new words added
Pat/2015/08931959 --- 9844.872984075546 minutes --- 50 new words added
Pat/2015/08931960 --- 10392.009021592141 minutes --- 192 new words added
Pat/2015/08931961 --- 10939.159111531575 minutes --- 80 new words added
Pat/2015/08931962 --- 11486.346405518056 minutes --- 198 new words added
Pat/2015/08931963 --- 12033.568579943974 minutes --- 86 new words added
Pat/2015/08931964 --- 12580.802490731081 minutes --- 55 new words added
Pat/2015/08931965 --- 13128.047366917133 minutes --- 49 new words added
Pat/2015/08931966 --- 13675.316079262893 minutes --- 102 new words added
Pat/2015/08931967 --- 14222.60561820666 minutes --- 84 new words added
Pat/2015/08931968 --- 14769.914359327156 minutes --- 75 new words added
Pat/2015/08931969 --- 15317.256570426624 minutes --- 127 new words added
Pat/2015/08931970 --- 15864.625362284978 minutes --- 94 new words added
Pat/2015/08931971 --- 16412.168644146124 minutes --- 562 new words added
Pat/2015/08931972 --- 16959.72438764572 minutes --- 38 new words added
Pat/2015/08931973 --- 17507.31573875745 minutes --- 53 new words added
Pat/2015/08931974 --- 18054.931387194 minutes --- 68 new words added
Pat/2015/08931975 --- 18602.634651239714 minutes --- 233 new words added
Pat/2015/08931976 --- 19150.380835131804 minutes --- 105 new words added
Pat/2015/08931977 --- 19698.169015649954 minutes --- 105 new words added
Pat/2015/08931978 --- 20246.022644909222 minutes --- 158 new words added
Pat/2015/08931979 --- 20793.89115621646 minutes --- 34 new words added
Pat/2015/08931980 --- 21341.786445820333 minutes --- 60 new words added
Pat/2015/08931981 --- 21889.717814489206 minutes --- 65 new words added
