PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930841 --- 480.7608348608017 minutes --- 1059 new words added
Pat/2015/08930842 --- 961.543933180968 minutes --- 433 new words added
Pat/2015/08930843 --- 1442.3382463773091 minutes --- 658 new words added
Pat/2015/08930844 --- 1923.1531270662942 minutes --- 781 new words added
Pat/2015/08930845 --- 2403.9796448191005 minutes --- 315 new words added
Pat/2015/08930846 --- 2884.8354877471925 minutes --- 621 new words added
Pat/2015/08930847 --- 3365.697045747439 minutes --- 99 new words added
Pat/2015/08930848 --- 3846.564457186063 minutes --- 92 new words added
Pat/2015/08930849 --- 4327.445031257471 minutes --- 185 new words added
Pat/2015/08930850 --- 4808.34057486852 minutes --- 193 new words added
Pat/2015/08930851 --- 5289.243548448881 minutes --- 85 new words added
Pat/2015/08930852 --- 5770.169823344549 minutes --- 55 new words added
Pat/2015/08930853 --- 6251.10860577027 minutes --- 125 new words added
Pat/2015/08930854 --- 6732.05812394619 minutes --- 98 new words added
Pat/2015/08930855 --- 7213.025293866794 minutes --- 149 new words added
Pat/2015/08930856 --- 7694.0141987641655 minutes --- 171 new words added
Pat/2015/08930857 --- 8175.043441621462 minutes --- 281 new words added
Pat/2015/08930858 --- 8656.082729554177 minutes --- 66 new words added
Pat/2015/08930859 --- 9137.133150974909 minutes --- 69 new words added
Pat/2015/08930860 --- 9618.200008587042 minutes --- 94 new words added
Pat/2015/08930861 --- 10099.31431215604 minutes --- 260 new words added
Pat/2015/08930862 --- 10580.467871761322 minutes --- 112 new words added
Pat/2015/08930863 --- 11061.665535700322 minutes --- 210 new words added
Pat/2015/08930864 --- 11542.892966091633 minutes --- 134 new words added
Pat/2015/08930865 --- 12024.13479234775 minutes --- 61 new words added
Pat/2015/08930866 --- 12505.404520821572 minutes --- 112 new words added
Pat/2015/08930867 --- 12986.717439862092 minutes --- 168 new words added
Pat/2015/08930868 --- 13468.049875473976 minutes --- 71 new words added
Pat/2015/08930869 --- 13949.527742290496 minutes --- 498 new words added
Pat/2015/08930870 --- 14431.026280808448 minutes --- 64 new words added
Pat/2015/08930871 --- 14912.558147903283 minutes --- 101 new words added
Pat/2015/08930872 --- 15394.180137177309 minutes --- 216 new words added
Pat/2015/08930873 --- 15875.851531855265 minutes --- 136 new words added
Pat/2015/08930874 --- 16357.62830577294 minutes --- 281 new words added
Pat/2015/08930875 --- 16839.43928919236 minutes --- 85 new words added
Pat/2015/08930876 --- 17321.299171884853 minutes --- 119 new words added
Pat/2015/08930877 --- 17803.214082988103 minutes --- 129 new words added
Pat/2015/08930878 --- 18285.154656350613 minutes --- 57 new words added
Pat/2015/08930879 --- 18767.158331600825 minutes --- 138 new words added
Pat/2015/08930880 --- 19249.239214444162 minutes --- 158 new words added
Pat/2015/08930881 --- 19731.445742626984 minutes --- 245 new words added
Pat/2015/08930882 --- 20213.73951503833 minutes --- 131 new words added
Pat/2015/08930883 --- 20696.209087765215 minutes --- 314 new words added
Pat/2015/08930884 --- 21178.83359874487 minutes --- 264 new words added
Pat/2015/08930885 --- 21661.57356623411 minutes --- 186 new words added
Pat/2015/08930886 --- 22144.36029144128 minutes --- 73 new words added
Pat/2015/08930887 --- 22627.187218828996 minutes --- 61 new words added
Pat/2015/08930888 --- 23110.060843642554 minutes --- 69 new words added
Pat/2015/08930889 --- 23593.01040620009 minutes --- 110 new words added
Pat/2015/08930890 --- 24076.01707930565 minutes --- 80 new words added
Pat/2015/08930891 --- 24559.10190060139 minutes --- 107 new words added
Pat/2015/08930892 --- 25042.32745319605 minutes --- 165 new words added
Pat/2015/08930893 --- 25525.577479585012 minutes --- 31 new words added
Pat/2015/08930894 --- 26008.8798361818 minutes --- 61 new words added
Pat/2015/08930895 --- 26492.270641307037 minutes --- 110 new words added
Pat/2015/08930896 --- 26975.75415709416 minutes --- 112 new words added
Pat/2015/08930897 --- 27459.308589283624 minutes --- 83 new words added
Pat/2015/08930898 --- 27942.888990588985 minutes --- 29 new words added
Pat/2015/08930899 --- 28426.510108017923 minutes --- 45 new words added
Pat/2015/08930900 --- 28910.134041714668 minutes --- 2 new words added
Pat/2015/08930901 --- 29393.77472683986 minutes --- 17 new words added
Pat/2015/08930902 --- 29877.436714828014 minutes --- 3 new words added
Pat/2015/08930903 --- 30361.14022096793 minutes --- 43 new words added
Pat/2015/08930904 --- 30844.906782559552 minutes --- 64 new words added
