PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930329 --- 39806.298857863745 minutes --- 140 new words added
Pat/2015/08930330 --- 40254.05692415238 minutes --- 24 new words added
Pat/2015/08930331 --- 40701.916196421786 minutes --- 40 new words added
Pat/2015/08930332 --- 41149.88000864585 minutes --- 50 new words added
Pat/2015/08930333 --- 41597.933729195596 minutes --- 42 new words added
Pat/2015/08930334 --- 42046.23160336415 minutes --- 115 new words added
Pat/2015/08930335 --- 42494.58428185781 minutes --- 24 new words added
Pat/2015/08930336 --- 42943.00398917198 minutes --- 30 new words added
Pat/2015/08930337 --- 43391.49994826714 minutes --- 34 new words added
Pat/2015/08930338 --- 43840.20133554141 minutes --- 92 new words added
Pat/2015/08930339 --- 44289.02199107011 minutes --- 52 new words added
