PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08932344 --- 584.4051996151607 minutes --- 875 new words added
Pat/2015/08932345 --- 1168.849161072572 minutes --- 1586 new words added
Pat/2015/08932346 --- 1753.3024280309678 minutes --- 321 new words added
Pat/2015/08932347 --- 2337.8049604694047 minutes --- 1388 new words added
Pat/2015/08932348 --- 2922.329442358017 minutes --- 437 new words added
Pat/2015/08932349 --- 3506.872701128324 minutes --- 294 new words added
Pat/2015/08932350 --- 4091.4367872397106 minutes --- 296 new words added
Pat/2015/08932351 --- 4676.012781155109 minutes --- 148 new words added
Pat/2015/08932352 --- 5260.633602341016 minutes --- 481 new words added
Pat/2015/08932353 --- 5845.270042328039 minutes --- 149 new words added
Pat/2015/08932354 --- 6429.925838545958 minutes --- 168 new words added
Pat/2015/08932355 --- 7014.618099431197 minutes --- 150 new words added
Pat/2015/08932356 --- 7599.346327626705 minutes --- 256 new words added
Pat/2015/08932357 --- 8184.091927814484 minutes --- 114 new words added
Pat/2015/08932358 --- 8768.868060453733 minutes --- 187 new words added
Pat/2015/08932359 --- 9353.662368889649 minutes --- 97 new words added
Pat/2015/08932360 --- 9938.514773913224 minutes --- 306 new words added
Pat/2015/08932361 --- 10523.391725035508 minutes --- 118 new words added
Pat/2015/08932362 --- 11108.312008126577 minutes --- 198 new words added
Pat/2015/08932363 --- 11693.331833275159 minutes --- 416 new words added
Pat/2015/08932364 --- 12278.369674901167 minutes --- 68 new words added
Pat/2015/08932365 --- 12863.51420284907 minutes --- 330 new words added
Pat/2015/08932366 --- 13448.67665044864 minutes --- 61 new words added
Pat/2015/08932367 --- 14033.924701809883 minutes --- 283 new words added
Pat/2015/08932368 --- 14619.393935859203 minutes --- 671 new words added
Pat/2015/08932369 --- 15204.909323732058 minutes --- 128 new words added
Pat/2015/08932370 --- 15790.726342276732 minutes --- 771 new words added
Pat/2015/08932371 --- 16376.592799472808 minutes --- 119 new words added
Pat/2015/08932372 --- 16962.68228633801 minutes --- 507 new words added
Pat/2015/08932373 --- 17548.8363313516 minutes --- 132 new words added
Pat/2015/08932374 --- 18135.041992767652 minutes --- 104 new words added
Pat/2015/08932375 --- 18721.299301119645 minutes --- 66 new words added
Pat/2015/08932376 --- 19307.613597305615 minutes --- 105 new words added
Pat/2015/08932377 --- 19893.971567455927 minutes --- 78 new words added
Pat/2015/08932378 --- 20480.38722796043 minutes --- 100 new words added
Pat/2015/08932379 --- 21066.850562731426 minutes --- 80 new words added
Pat/2015/08932380 --- 21653.350570217768 minutes --- 59 new words added
Pat/2015/08932381 --- 22239.910667967797 minutes --- 95 new words added
Pat/2015/08932382 --- 22826.807982174556 minutes --- 512 new words added
Pat/2015/08932383 --- 23414.042596526942 minutes --- 480 new words added
Pat/2015/08932384 --- 24001.38234708309 minutes --- 142 new words added
Pat/2015/08932385 --- 24588.802576124668 minutes --- 82 new words added
Pat/2015/08932386 --- 25176.33443182707 minutes --- 142 new words added
Pat/2015/08932387 --- 25763.907390483222 minutes --- 50 new words added
Pat/2015/08932388 --- 26351.521625188987 minutes --- 49 new words added
Pat/2015/08932389 --- 26939.209780172507 minutes --- 87 new words added
Pat/2015/08932390 --- 27527.068880939485 minutes --- 197 new words added
Pat/2015/08932391 --- 28115.058296585084 minutes --- 144 new words added
Pat/2015/08932392 --- 28703.16136089961 minutes --- 123 new words added
Pat/2015/08932393 --- 29291.52718712886 minutes --- 271 new words added
Pat/2015/08932394 --- 29880.16519720157 minutes --- 271 new words added
Pat/2015/08932395 --- 30468.94667119185 minutes --- 120 new words added
Pat/2015/08932396 --- 31057.837302116553 minutes --- 103 new words added
Pat/2015/08932397 --- 31646.895497862497 minutes --- 155 new words added
Pat/2015/08932398 --- 32236.283779720467 minutes --- 295 new words added
Pat/2015/08932399 --- 32825.7392118454 minutes --- 58 new words added
Pat/2015/08932400 --- 33416.40856373707 minutes --- 1015 new words added
Pat/2015/08932401 --- 34007.2087591211 minutes --- 103 new words added
Pat/2015/08932402 --- 34598.11051518917 minutes --- 78 new words added
Pat/2015/08932403 --- 35189.269792028266 minutes --- 195 new words added
Pat/2015/08932404 --- 35780.59721196095 minutes --- 124 new words added
Pat/2015/08932405 --- 36372.05090865294 minutes --- 78 new words added
Pat/2015/08932406 --- 36963.71090664864 minutes --- 146 new words added
Pat/2015/08932407 --- 37555.4297986269 minutes --- 40 new words added
Pat/2015/08932408 --- 38147.210024619104 minutes --- 41 new words added
Pat/2015/08932409 --- 38739.32873020172 minutes --- 226 new words added
Pat/2015/08932410 --- 39331.49737767378 minutes --- 32 new words added
Pat/2015/08932411 --- 39923.826092072326 minutes --- 102 new words added
Pat/2015/08932412 --- 40516.25379875104 minutes --- 62 new words added
Pat/2015/08932413 --- 41108.71977469524 minutes --- 23 new words added
Pat/2015/08932414 --- 41701.35139174461 minutes --- 101 new words added
Pat/2015/08932415 --- 42294.06978766123 minutes --- 41 new words added
Pat/2015/08932416 --- 42886.88709036509 minutes --- 58 new words added
Pat/2015/08932417 --- 43479.806837022305 minutes --- 59 new words added
Pat/2015/08932418 --- 44072.787284664315 minutes --- 34 new words added
Pat/2015/08932419 --- 44666.07630587419 minutes --- 173 new words added
Pat/2015/08932420 --- 45259.430227728684 minutes --- 35 new words added
Pat/2015/08932421 --- 45852.855592493215 minutes --- 38 new words added
Pat/2015/08932422 --- 46446.370019940536 minutes --- 47 new words added
Pat/2015/08932423 --- 47040.05573160648 minutes --- 90 new words added
Pat/2015/08932424 --- 47634.51583191951 minutes --- 401 new words added
Pat/2015/08932425 --- 48229.29496777455 minutes --- 152 new words added
Pat/2015/08932426 --- 48824.140528972945 minutes --- 32 new words added
Pat/2015/08932427 --- 49419.07753829956 minutes --- 44 new words added
Pat/2015/08932428 --- 50014.082614576815 minutes --- 32 new words added
Pat/2015/08932429 --- 50609.236426214375 minutes --- 70 new words added
Pat/2015/08932430 --- 51204.5252940019 minutes --- 62 new words added
Pat/2015/08932431 --- 51799.89771234989 minutes --- 38 new words added
Pat/2015/08932432 --- 52395.437635906535 minutes --- 75 new words added
Pat/2015/08932433 --- 52991.362691764036 minutes --- 172 new words added
Pat/2015/08932434 --- 53587.37554790974 minutes --- 38 new words added
Pat/2015/08932435 --- 54183.63516872327 minutes --- 100 new words added
Pat/2015/08932436 --- 54780.00157140096 minutes --- 45 new words added
Pat/2015/08932437 --- 55376.681631100175 minutes --- 131 new words added
Pat/2015/08932438 --- 55973.569655350846 minutes --- 85 new words added
Pat/2015/08932439 --- 56570.53016275962 minutes --- 29 new words added
Pat/2015/08932440 --- 57167.544721933205 minutes --- 21 new words added
