PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08928574 --- 13985.596134591102 minutes --- 38 new words added
Pat/2015/08928575 --- 14290.399465465545 minutes --- 62 new words added
Pat/2015/08928576 --- 14595.282643036047 minutes --- 142 new words added
Pat/2015/08928577 --- 14900.253592288494 minutes --- 156 new words added
Pat/2015/08928578 --- 15205.26535778443 minutes --- 63 new words added
Pat/2015/08928579 --- 15510.354605487983 minutes --- 132 new words added
Pat/2015/08928580 --- 15815.57020169894 minutes --- 180 new words added
Pat/2015/08928581 --- 16121.028861216704 minutes --- 375 new words added
Pat/2015/08928582 --- 16426.58877902031 minutes --- 149 new words added
Pat/2015/08928583 --- 16732.167151053745 minutes --- 26 new words added
Pat/2015/08928584 --- 17037.792123544215 minutes --- 65 new words added
Pat/2015/08928585 --- 17343.530122884116 minutes --- 155 new words added
Pat/2015/08928586 --- 17649.291730749606 minutes --- 31 new words added
Pat/2015/08928587 --- 17955.11286374728 minutes --- 70 new words added
Pat/2015/08928588 --- 18261.042975103854 minutes --- 140 new words added
Pat/2015/08928589 --- 18567.05640633901 minutes --- 102 new words added
Pat/2015/08928590 --- 18873.204011817772 minutes --- 141 new words added
Pat/2015/08928591 --- 19179.47934571107 minutes --- 151 new words added
Pat/2015/08928592 --- 19485.81247721116 minutes --- 65 new words added
Pat/2015/08928593 --- 19792.223296161494 minutes --- 79 new words added
Pat/2015/08928594 --- 20098.65665952762 minutes --- 24 new words added
Pat/2015/08928595 --- 20405.123914301395 minutes --- 36 new words added
Pat/2015/08928596 --- 20711.63083651066 minutes --- 41 new words added
Pat/2015/08928597 --- 21018.208212240537 minutes --- 73 new words added
Pat/2015/08928598 --- 21324.822163347402 minutes --- 35 new words added
Pat/2015/08928599 --- 21631.47557495038 minutes --- 39 new words added
Pat/2015/08928600 --- 21938.18731491963 minutes --- 35 new words added
Pat/2015/08928601 --- 22244.933627148468 minutes --- 33 new words added
Pat/2015/08928602 --- 22551.922560564675 minutes --- 222 new words added
Pat/2015/08928603 --- 22858.927819136778 minutes --- 14 new words added
Pat/2015/08928604 --- 23165.966568549473 minutes --- 30 new words added
Pat/2015/08928605 --- 23473.044677197933 minutes --- 35 new words added
Pat/2015/08928606 --- 23780.293000102043 minutes --- 142 new words added
Pat/2015/08928607 --- 24087.60403663715 minutes --- 53 new words added
Pat/2015/08928608 --- 24394.96866655747 minutes --- 45 new words added
Pat/2015/08928609 --- 24702.392646360397 minutes --- 43 new words added
Pat/2015/08928610 --- 25009.91187338829 minutes --- 63 new words added
Pat/2015/08928611 --- 25317.443307427566 minutes --- 9 new words added
Pat/2015/08928612 --- 25625.045820649466 minutes --- 53 new words added
Pat/2015/08928613 --- 25932.664597090086 minutes --- 12 new words added
Pat/2015/08928614 --- 26240.33912609021 minutes --- 42 new words added
Pat/2015/08928615 --- 26548.08602170944 minutes --- 55 new words added
Pat/2015/08928616 --- 26855.882119639715 minutes --- 36 new words added
Pat/2015/08928617 --- 27163.729522864025 minutes --- 37 new words added
Pat/2015/08928618 --- 27471.709651458263 minutes --- 97 new words added
Pat/2015/08928619 --- 27779.70892883142 minutes --- 13 new words added
Pat/2015/08928620 --- 28087.865962227184 minutes --- 101 new words added
Pat/2015/08928621 --- 28396.25021030903 minutes --- 157 new words added
Pat/2015/08928622 --- 28704.684163955848 minutes --- 31 new words added
Pat/2015/08928623 --- 29013.18611575365 minutes --- 45 new words added
Pat/2015/08928624 --- 29321.768860948087 minutes --- 53 new words added
Pat/2015/08928625 --- 29630.47506949504 minutes --- 81 new words added
Pat/2015/08928626 --- 29939.216386338074 minutes --- 22 new words added
Pat/2015/08928627 --- 30248.025496828555 minutes --- 43 new words added
Pat/2015/08928628 --- 30556.879906193415 minutes --- 28 new words added
