PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08935056 --- 485.7924989819527 minutes --- 558 new words added
Pat/2015/08935057 --- 971.7127738038699 minutes --- 1818 new words added
Pat/2015/08935058 --- 1457.6746166189512 minutes --- 314 new words added
Pat/2015/08935059 --- 1943.6693790992101 minutes --- 215 new words added
Pat/2015/08935060 --- 2429.7104715744654 minutes --- 250 new words added
Pat/2015/08935061 --- 2915.840185602506 minutes --- 417 new words added
Pat/2015/08935062 --- 3402.022621234258 minutes --- 193 new words added
Pat/2015/08935063 --- 3888.257115161419 minutes --- 173 new words added
Pat/2015/08935064 --- 4374.543129253388 minutes --- 145 new words added
Pat/2015/08935065 --- 4860.864140502612 minutes --- 87 new words added
Pat/2015/08935066 --- 5347.235564303398 minutes --- 122 new words added
Pat/2015/08935067 --- 5833.670319080353 minutes --- 101 new words added
Pat/2015/08935068 --- 6320.1925437490145 minutes --- 184 new words added
Pat/2015/08935069 --- 6806.750441169739 minutes --- 64 new words added
Pat/2015/08935070 --- 7293.351993588606 minutes --- 75 new words added
Pat/2015/08935071 --- 7780.1443136652315 minutes --- 327 new words added
Pat/2015/08935072 --- 8266.98126496474 minutes --- 62 new words added
Pat/2015/08935073 --- 8753.874929014843 minutes --- 80 new words added
Pat/2015/08935074 --- 9240.86990143458 minutes --- 136 new words added
Pat/2015/08935075 --- 9727.977013345559 minutes --- 144 new words added
Pat/2015/08935076 --- 10215.190785586834 minutes --- 125 new words added
Pat/2015/08935077 --- 10702.481829031309 minutes --- 65 new words added
Pat/2015/08935078 --- 11189.970406901837 minutes --- 217 new words added
Pat/2015/08935079 --- 11677.564587859313 minutes --- 103 new words added
Pat/2015/08935080 --- 12165.292495890459 minutes --- 127 new words added
Pat/2015/08935081 --- 12653.071505904198 minutes --- 41 new words added
Pat/2015/08935082 --- 13141.132863088449 minutes --- 251 new words added
Pat/2015/08935083 --- 13629.302548833688 minutes --- 87 new words added
Pat/2015/08935084 --- 14117.556473731995 minutes --- 63 new words added
Pat/2015/08935085 --- 14606.092581228415 minutes --- 215 new words added
Pat/2015/08935086 --- 15094.777472126483 minutes --- 105 new words added
Pat/2015/08935087 --- 15583.619144976139 minutes --- 93 new words added
Pat/2015/08935088 --- 16072.553700721264 minutes --- 57 new words added
Pat/2015/08935089 --- 16561.86730505228 minutes --- 244 new words added
